id,v,w,x,y,z,ts_in,ts_out
39946,0.898,0.114,0.202,0.335,0.425,811,1460
39947,0.619,0.979,0.06,0.3,0.883,528,1836
39948,0.776,0.329,0.865,0.519,0.952,296,1407
39949,0.368,0.934,0.561,0.435,0.308,107,1634
39950,0.492,0.262,0.632,0.514,0.16,311,433
39951,0.771,0.889,0.596,0.269,0.755,261,1386
39952,0.753,0.151,0.212,0.55,0.009,112,1726
39953,0.664,0.603,0.382,0.212,0.619,842,1565
39954,0.752,0.411,0.838,0.804,0.009,167,1591
39955,0.586,0.487,0.045,0.416,0.943,359,468
39956,0.732,0.535,0.706,0.646,0.564,977,1516
39957,0.172,0.428,0.966,0.607,0.795,391,1161
39958,0.985,0.176,0.27,0.872,0.579,258,1673
39959,0.987,0.662,0.298,0.494,0.487,889,1861
39960,0.02,0.316,0.534,0.838,0.113,755,1866
39961,0.493,0.955,0.937,0.726,0.145,33,1748
39962,0.016,0.192,0.234,0.155,0.245,724,863
39963,0.974,0.13,0.026,0.177,0.278,47,728
39964,0.681,0.691,0.999,0.08,0.569,718,1743
39965,0.189,0.68,0.945,0.228,0.506,418,671
39966,0.759,0.057,0.729,0.024,0.109,290,1708
39967,0.351,0.402,0.697,0.507,0.063,190,390
39968,0.929,0.394,0.593,0.044,0.2,874,1862
39969,0.395,0.087,0.129,0.972,0.215,74,1393
39970,0.494,0.501,0.506,0.281,0.89,834,1248
39971,0.103,0.854,0.709,0.431,0.068,924,1690
39972,0.075,0.13,0.387,0.97,0.347,462,1873
39973,0.459,0.002,0.879,0.746,0.217,102,1741
39974,0.542,0.477,0.545,0.211,0.671,414,587
39975,0.403,0.452,0.258,0.554,0.099,923,1981
39976,0.1,0.625,0.685,0.501,0.935,276,1629
39977,0.936,0.314,0.085,0.425,0.59,709,1313
39978,0.87,0.647,0.041,0.258,0.562,278,682
39979,0.425,0.273,0.012,0.966,0.058,509,1567
39980,0.484,0.428,0.846,0.156,0.207,140,256
39981,0.188,0.502,0.363,0.285,0.209,80,447
39982,0.299,0.38,0.409,0.216,0.322,378,1277
39983,0.907,0.837,0.263,0.146,0.124,695,740
39984,0.427,0.141,0.376,0.153,0.058,999,1968
39985,0.343,0.029,0.772,0.338,0.565,681,1173
39986,0.418,0.945,0.845,0.384,0.426,896,1633
39987,0.922,0.801,0.051,0.656,0.113,281,1090
39988,0.52,0.398,0.325,0.543,0.763,152,1556
39989,0.485,0.453,0.032,0.147,0.056,831,1167
39990,0.456,0.156,0.756,0.674,0.329,120,1765
39991,0.722,0.048,0.569,0.353,0.508,658,1933
39992,0.092,0.376,0.42,0.066,0.969,123,1822
39993,0.877,0.208,0.068,0.935,0.843,485,1237
39994,0.024,0.705,0.871,0.854,0.149,809,985
39995,0.476,0.642,0.271,0.14,0.373,793,1996
39996,0.16,0.888,0.303,0.049,0.769,909,1223
39997,0.912,0.531,0.738,0.209,0.089,856,1604
39998,0.502,0.318,0.611,0.665,0.465,573,1787
39999,0.424,0.094,0.711,0.447,0.051,781,1296
40000,0.905,0.127,0.303,0.656,0.383,628,1335
40001,0.863,0.591,0.81,0.416,0.559,795,922
40002,0.788,0.856,0.659,0.546,0.56,58,1709
40003,0.131,0.695,0.91,0.331,0.198,835,1828
40004,0.179,0.602,0.304,0.759,0.691,557,1239
40005,0.847,0.55,0.747,0.852,0.253,522,1108
40006,0.368,0.824,0.135,0.549,0.643,349,1516
40007,0.941,0.732,0.614,0.732,0.179,761,1533
40008,0.12,0.896,0.421,0.345,0.516,134,1645
40009,0.056,0.54,0.396,0.918,0.405,35,1667
40010,0.455,0.642,0.402,0.289,0.872,889,1735
40011,0.606,0.805,0.015,0.984,0.364,817,1807
40012,0.412,0.272,0.284,0.283,0.848,155,1499
40013,0.266,0.676,0.161,0.264,0.45,246,703
40014,0.158,0.157,0.41,0.456,0.614,713,1022
40015,0.609,0.06,0.403,0.026,0.425,930,1163
40016,0.668,0.037,0.699,0.882,0.871,180,262
40017,0.811,0.838,0.198,0.987,0.741,342,998
40018,0.525,0.928,0.133,0.811,0.692,887,1621
40019,0.611,0.759,0.652,0.741,0.378,545,814
40020,0.979,0.06,0.848,0.701,0.489,589,1882
40021,0.856,0.41,0.188,0.946,0.257,446,1100
40022,0.742,0.1,0.546,0.822,0.188,988,1925
40023,0.205,0.018,0.705,0.156,0.21,860,1154
40024,0.909,0.357,0.974,0.561,0.743,582,1139
40025,0.094,0.524,0.478,0.984,0.07,564,1511
40026,0.729,0.857,0.009,0.664,0.483,127,1964
40027,0.772,0.844,0.557,0.181,0.513,87,1194
40028,0.194,0.883,0.144,0.536,0.753,904,920
40029,0.904,0.493,0.003,0.091,0.206,507,1171
40030,0.609,0.512,0.686,0.63,0.18,717,781
40031,0.829,0.617,0.406,0.877,0.251,793,1486
40032,0.476,0.202,0.791,0.836,0.261,522,929
40033,0.257,0.782,0.042,0.112,0.32,898,1147
40034,0.403,0.82,0.065,0.561,0.414,370,1890
40035,0.267,0.743,0.701,0.362,0.657,884,1801
40036,0.952,0.004,0.642,0.572,0.796,575,1472
40037,0.903,0.188,0.459,0.222,0.417,739,1389
40038,0.345,0.891,0.325,0.116,0.302,754,1491
40039,0.228,0.431,0.998,0.494,0.359,107,1901
40040,0.268,0.424,0.109,0.96,0.496,345,1135
40041,0.096,0.874,0.229,0.682,0.964,142,1891
40042,0.093,0.606,0.665,0.36,0.752,96,596
40043,0.872,0.029,0.886,0.664,0.785,84,1482
40044,0.026,0.372,0.954,0.311,0.145,133,838
40045,0.15,0.31,0.194,0.129,0.932,113,455
40046,0.89,0.998,0.817,0.456,0.103,934,1229
40047,0.774,0.259,0.115,0.092,0.287,707,1461
40048,0.267,0.458,0.066,0.681,0.139,476,1925
40049,0.573,0.368,0.852,0.266,0.565,17,1399
40050,0.307,0.759,0.81,0.871,0.92,547,681
40051,0.436,0.53,0.376,0.869,0.331,741,1541
40052,0.991,0.115,0.474,0.108,0.471,858,1119
40053,0.187,0.167,0.777,0.113,0.458,847,1629
40054,0.072,0.369,0.196,0.676,0.441,389,1583
40055,0.499,0.238,0.132,0.932,0.803,653,1523
40056,0.38,0.523,0.794,0.642,0.097,381,667
40057,0.9,0.249,0.342,0.677,0.165,348,1653
40058,0.378,0.072,0.932,0.321,0.153,339,840
40059,0.179,0.695,0.077,0.4,0.273,802,1839
40060,0.68,0.274,0.653,0.389,0.051,809,1570
40061,0.51,0.461,0.404,0.765,0.024,718,1836
40062,0.414,0.807,0.002,0.64,0.896,187,730
40063,0.259,0.555,0.12,0.834,0.914,379,854
40064,0.76,0.774,0.308,0.456,0.346,673,1259
40065,0.598,0.253,0.118,0.201,0.032,858,1412
40066,0.544,0.124,0.864,0.231,0.528,981,1202
40067,0.293,0.905,0.548,0.382,0.694,494,1773
40068,0.071,0.439,0.983,0.133,0.29,966,1912
40069,0.406,0.959,0.466,0.908,0.876,328,1040
40070,0.676,0.135,0.082,0.898,0.379,485,1331
40071,0.509,0.813,0.692,0.782,0.985,117,826
40072,0.67,0.287,0.369,0.204,0.733,848,1798
40073,0.178,0.949,0.153,0.132,0.302,721,1655
40074,0.645,0.508,0.205,0.487,0.387,211,344
40075,0.673,0.576,0.608,0.08,0.84,481,1041
40076,0.63,0.442,0.515,0.696,0.998,607,1007
40077,0.042,0.642,0.07,0.842,0.579,654,1150
40078,0.511,0.732,0.688,0.606,0.397,29,413
40079,0.603,0.979,0.646,0.833,0.433,946,1157
40080,0.986,0.48,0.66,0.782,0.041,664,1344
40081,0.482,0.862,0.255,0.201,0.691,247,1158
40082,0.21,0.67,0.996,0.388,0.713,676,851
40083,0.698,0.815,0.743,0.581,0.263,0,1044
40084,0.037,0.042,0.901,0.263,0.59,144,1513
40085,0.139,0.308,0.735,0.616,0.466,959,996
40086,0.66,0.885,0.706,0.252,0.202,461,1170
40087,0.153,0.586,0.763,0.948,0.175,685,1804
40088,0.292,0.023,0.799,0.288,0.854,707,1015
40089,0.175,0.924,0.463,0.689,0.689,154,1646
40090,0.326,0.82,0.423,0.958,0.175,129,778
40091,0.134,0.701,0.295,0.878,0.088,591,1678
40092,0.34,0.481,0.272,0.201,0.715,683,1244
40093,0.084,0.875,0.829,0.022,0.019,68,552
40094,0.89,0.687,0.133,0.741,0.109,821,1292
40095,0.646,0.56,0.252,0.159,0.066,967,1887
40096,0.672,0.63,0.224,0.527,0.595,762,955
40097,0.539,0.325,0.389,0.614,0.55,78,619
40098,0.015,0.014,0.86,0.008,0.325,814,1198
40099,0.215,0.831,0.33,0.334,0.072,88,489
40100,0.017,0.412,0.796,0.755,0.998,834,1207
40101,0.328,0.327,0.098,0.466,0.436,243,614
40102,0.75,0.004,0.792,0.428,0.812,275,1413
40103,0.994,0.083,0.668,0.866,0.121,402,1019
40104,0.127,0.25,0.6,0.301,0.518,207,550
40105,0.955,0.553,0.928,0.475,0.466,688,953
40106,0.128,0.882,0.737,0.871,0.608,20,517
40107,0.867,0.616,0.885,0.088,0.618,692,1574
40108,0.083,0.759,0.582,0.151,0.322,853,1181
40109,0.309,0.512,0.822,0.999,0.44,733,737
40110,0.675,0.82,0.744,0.299,0.175,287,616
40111,0.991,0.57,0.155,0.05,0.532,12,72
40112,0.036,0.011,0.478,0.211,0.924,963,1361
40113,0.339,0.314,0.277,0.857,0.846,178,350
40114,0.029,0.766,0.152,0.417,0.805,198,1645
40115,0.108,0.173,0.122,0.893,0.605,886,1707
40116,0.195,0.59,0.238,0.013,0.098,510,1229
40117,0.074,0.682,0.458,0.376,0.628,964,1975
40118,0.689,0.246,0.648,0.626,0.304,616,1947
40119,0.806,0.95,0.239,0.785,0.695,586,1692
40120,0.594,0.267,0.563,0.551,0.896,572,1786
40121,0.388,0.696,0.12,0.8,0.048,147,1698
40122,0.935,0.984,0.057,0.518,0.783,414,1720
40123,0.837,0.185,0.68,0.686,0.908,839,1802
40124,0.389,0.782,0.244,0.951,0.692,757,808
40125,0.742,0.365,0.785,0.24,0.016,126,607
40126,0.709,0.325,0.704,0.995,0.666,119,254
40127,0.925,0.696,0.337,0.289,0.112,988,1212
40128,0.178,0.733,0.3,0.677,0.412,447,1938
40129,0.643,0.926,0.119,0.115,0.128,215,557
40130,0.058,0.038,0.162,0.476,0.485,680,1767
40131,0.213,0.091,0.875,0.112,0.436,808,1092
40132,0.094,0.685,0.684,0.171,0.599,306,2000
40133,0.638,0.397,0.723,0.452,0.838,906,1082
40134,0.822,0.029,0.02,0.786,0.346,91,1374
40135,0.0,0.29,0.648,0.136,0.052,439,1955
40136,0.091,0.873,0.988,0.809,0.26,163,1277
40137,0.956,0.351,0.523,0.057,0.614,241,257
40138,0.938,0.237,0.563,0.036,0.258,563,1143
40139,0.374,0.708,0.124,0.376,0.956,309,1658
40140,0.769,0.321,0.926,0.709,0.338,98,225
40141,0.759,0.259,0.396,0.76,0.775,255,612
40142,0.835,0.756,0.205,0.133,0.783,397,1713
40143,0.218,0.754,0.088,0.805,0.506,835,1630
40144,0.627,0.797,0.209,0.296,0.072,956,1415
40145,0.782,0.342,0.114,0.123,0.093,700,1337
40146,0.822,0.773,0.085,0.967,0.422,329,908
40147,0.29,0.96,0.366,0.956,0.871,325,764
40148,0.456,0.282,0.174,0.668,0.06,320,1899
40149,0.634,0.753,0.94,0.313,0.843,984,1000
40150,0.959,0.856,0.374,0.682,0.943,327,451
40151,0.062,0.754,0.294,0.626,0.676,826,1862
40152,0.475,0.193,0.257,0.672,0.32,867,869
40153,0.147,0.598,0.382,0.787,0.533,3,1036
40154,0.803,0.909,0.075,0.23,0.841,614,1955
40155,0.436,0.364,0.103,0.431,0.969,845,1397
40156,0.904,0.182,0.776,0.967,0.846,590,1256
40157,0.152,0.114,0.605,0.985,0.185,115,1250
40158,0.418,0.495,0.411,0.816,0.337,140,749
40159,0.996,0.601,0.206,0.808,0.207,723,951
40160,0.393,0.434,0.799,0.339,0.769,388,1546
40161,0.121,0.809,0.907,0.271,0.444,273,1838
40162,0.605,0.708,0.016,0.114,0.141,269,284
40163,0.593,0.143,0.795,0.064,0.223,338,1788
40164,0.588,0.688,0.825,0.463,0.461,908,1372
40165,0.055,0.795,0.953,0.185,0.358,371,1805
40166,0.527,0.095,0.224,0.107,0.546,162,287
40167,0.217,0.008,0.86,0.445,0.128,278,1861
40168,0.097,0.376,0.726,0.452,0.793,725,1126
40169,0.014,0.813,0.019,0.955,0.828,112,1510
40170,0.259,0.135,0.925,0.857,0.296,676,1016
40171,0.804,0.965,0.949,0.895,0.933,180,1384
40172,0.581,0.869,0.759,0.8,0.399,774,805
40173,0.293,0.537,0.257,0.299,0.06,543,1780
40174,0.983,0.168,0.02,0.841,0.772,526,1540
40175,0.45,0.745,0.004,0.467,0.496,464,1628
40176,0.386,0.898,0.411,0.685,0.345,340,501
40177,0.741,0.384,0.196,0.957,0.416,73,117
40178,0.885,0.709,0.583,0.269,0.247,208,1765
40179,0.373,0.176,0.974,0.97,0.63,446,1821
40180,0.838,0.497,0.061,0.255,0.125,246,936
40181,0.703,0.723,0.447,0.483,0.265,746,1863
40182,0.45,0.033,0.286,0.154,0.874,315,1784
40183,0.729,0.368,0.432,0.554,0.554,511,1483
40184,0.279,0.541,0.72,0.831,0.352,331,1851
40185,0.444,0.692,0.078,0.68,0.933,800,1281
40186,0.327,0.869,0.04,0.592,0.592,356,1120
40187,0.981,0.169,0.906,0.149,0.011,169,1710
40188,0.741,0.095,0.218,0.935,0.436,969,1081
40189,0.649,0.348,0.015,0.091,0.428,232,1197
40190,0.172,0.348,0.004,0.742,0.195,29,737
40191,0.522,0.089,0.331,0.813,0.667,15,1286
40192,0.773,0.359,0.791,0.711,0.044,199,1738
40193,0.558,0.567,0.008,0.636,0.526,344,1476
40194,0.593,0.987,0.361,0.42,0.782,512,749
40195,0.21,0.589,0.046,0.879,0.262,829,1371
40196,0.866,0.182,0.813,0.619,0.719,465,1681
40197,0.802,0.96,0.98,0.562,0.081,161,291
40198,0.987,0.286,0.294,0.102,0.188,429,1507
40199,0.842,0.092,0.594,0.649,0.607,597,1399
40200,0.453,0.399,0.365,0.004,0.585,870,1364
40201,0.15,0.16,0.379,0.646,0.505,521,1277
40202,0.856,0.235,0.554,0.591,0.005,998,1841
40203,0.099,0.447,0.553,0.229,0.711,3,1774
40204,0.024,0.359,0.381,0.197,0.478,460,1282
40205,0.882,0.209,0.196,0.598,0.16,927,1991
40206,0.657,0.47,0.335,0.894,0.826,156,1603
40207,0.072,0.692,0.019,0.47,0.374,774,1888
40208,0.203,0.57,0.414,0.319,0.857,952,1920
40209,0.096,0.883,0.475,0.351,0.557,578,1190
40210,0.923,0.352,0.961,0.219,0.724,319,1932
40211,0.814,0.18,0.082,0.917,0.147,483,1765
40212,0.904,0.356,0.943,0.467,0.239,341,1195
40213,0.249,0.049,0.505,0.964,0.749,648,1274
40214,0.953,0.095,0.234,0.66,0.752,683,1262
40215,0.858,0.732,0.978,0.772,0.678,257,1891
40216,0.381,0.581,0.356,0.147,0.055,737,1537
40217,0.47,0.972,0.687,0.956,0.756,675,1882
40218,0.141,0.227,0.1,0.02,0.086,389,1321
40219,0.198,0.203,0.534,0.133,0.313,544,1783
40220,0.281,0.827,0.475,0.557,0.118,625,734
40221,0.324,0.171,0.987,0.993,0.835,15,1961
40222,0.555,0.988,0.538,0.826,0.131,552,1316
40223,0.761,0.009,0.756,0.657,0.827,919,1510
40224,0.869,0.673,0.329,0.253,0.625,791,920
40225,0.426,0.703,0.919,0.221,0.644,887,1745
40226,0.871,0.482,0.463,0.927,0.078,495,1444
40227,0.173,0.164,0.246,0.119,0.6,270,1116
40228,0.684,0.497,0.017,0.839,0.48,961,1567
40229,0.311,0.38,0.461,0.865,0.591,491,1812
40230,0.156,0.293,0.87,0.145,0.129,751,810
40231,0.808,0.84,0.649,0.389,0.138,315,1001
40232,0.684,0.962,0.123,0.849,0.952,201,262
40233,0.659,0.87,0.85,0.241,0.606,188,285
40234,0.349,0.839,0.266,0.118,0.99,156,859
40235,0.105,0.329,0.963,0.389,0.493,467,498
40236,0.609,0.634,0.77,0.318,0.847,693,797
40237,0.292,0.134,0.822,0.828,0.662,50,206
40238,0.797,0.915,0.902,0.055,0.639,302,416
40239,0.878,0.361,0.359,0.711,0.84,854,858
40240,0.006,0.131,0.455,0.573,0.275,349,1633
40241,0.931,0.825,0.606,0.356,0.042,602,1554
40242,0.066,0.09,0.551,0.306,0.233,76,1929
40243,0.813,0.071,0.989,0.799,0.805,171,1517
40244,0.069,0.827,0.748,0.12,0.906,682,1017
40245,0.619,0.43,0.543,0.046,0.952,259,1127
40246,0.475,0.189,0.713,0.093,0.576,343,720
40247,0.846,0.446,0.751,0.307,0.861,905,1480
40248,0.83,0.7,0.019,0.542,0.058,327,835
40249,0.27,0.693,0.602,0.771,0.659,988,1154
40250,0.688,0.153,0.998,0.339,0.167,568,1939
40251,0.988,0.888,0.081,0.324,0.996,593,671
40252,0.866,0.59,0.115,0.108,0.949,982,1027
40253,0.159,0.492,0.202,0.297,0.774,74,1387
40254,0.503,0.834,0.413,0.594,0.936,225,1814
40255,0.845,0.002,0.446,0.93,0.668,618,1480
40256,0.015,0.522,0.607,0.765,0.46,955,1321
40257,0.927,0.124,0.248,0.857,0.291,621,1346
40258,0.657,0.313,0.388,0.144,0.387,74,845
40259,0.822,0.753,0.363,0.127,0.163,85,1016
40260,0.914,0.946,0.932,0.666,0.956,494,1979
40261,0.262,0.168,0.669,0.557,0.001,79,373
40262,0.253,0.345,0.528,0.025,0.813,378,827
40263,0.625,0.538,0.356,0.557,0.447,888,1568
40264,0.032,0.268,0.401,0.15,0.189,243,1471
40265,0.774,0.07,0.324,0.587,0.744,461,1357
40266,0.598,0.034,0.655,0.807,0.119,9,122
40267,0.098,0.437,0.242,0.536,0.869,787,1586
40268,0.67,0.524,0.925,0.542,0.912,679,1421
40269,0.739,0.911,0.124,0.908,0.864,145,232
40270,0.218,0.853,0.539,0.049,0.938,405,489
40271,0.916,0.222,0.744,0.155,0.768,681,1249
40272,0.771,0.715,0.289,0.426,0.707,402,531
40273,0.473,0.438,0.568,0.05,0.442,971,999
40274,0.005,0.979,0.086,0.316,0.261,584,1625
40275,0.575,0.625,0.07,0.735,0.209,280,1146
40276,0.286,0.894,0.722,0.478,0.88,962,1979
40277,0.798,0.784,0.541,0.817,0.574,30,1684
40278,0.291,0.785,0.577,0.945,0.553,443,1674
40279,0.13,0.78,0.73,0.204,0.481,588,1430
40280,0.924,0.073,0.192,0.825,0.441,384,1465
40281,0.301,0.492,0.696,0.759,0.182,153,1281
40282,0.483,0.724,0.066,0.928,0.149,795,940
40283,0.899,0.79,0.517,0.19,0.196,927,1925
40284,0.818,0.387,0.96,0.146,0.676,842,847
40285,0.61,0.721,0.174,0.639,0.426,431,1180
40286,0.33,0.045,0.674,0.458,0.053,242,327
40287,0.942,0.064,0.866,0.851,0.678,430,1876
40288,0.552,0.376,0.914,0.45,0.189,742,1308
40289,0.213,0.457,0.472,0.644,0.302,214,601
40290,0.434,0.029,0.233,0.355,0.321,736,1541
40291,0.072,0.219,0.229,0.927,0.61,134,483
40292,0.37,0.272,0.302,0.57,0.047,721,1964
40293,0.058,0.569,0.22,0.561,0.482,903,1661
40294,0.045,0.873,0.742,0.784,0.55,724,1789
40295,0.079,0.481,0.276,0.976,0.759,56,1346
40296,0.721,0.725,0.281,0.276,0.442,891,1199
40297,0.869,0.513,0.083,0.419,0.084,185,499
40298,0.654,0.327,0.705,0.077,0.265,831,1811
40299,0.65,0.777,0.724,0.936,0.066,41,779
40300,0.41,0.294,0.703,0.013,0.483,962,1993
40301,0.412,0.789,0.874,0.723,0.578,407,1463
40302,0.368,0.269,0.442,0.676,0.214,354,1368
40303,0.936,0.371,0.705,0.936,0.343,569,1128
40304,0.28,0.148,0.512,0.429,0.785,5,1517
40305,0.812,0.162,0.528,0.169,0.681,174,1453
40306,0.283,0.095,0.905,0.825,0.144,671,1975
40307,0.265,0.116,0.332,0.243,0.986,237,579
40308,0.682,0.219,0.228,0.901,0.172,435,1107
40309,0.085,0.346,0.949,0.376,0.894,382,604
40310,0.57,0.121,0.63,0.143,0.832,457,1220
40311,0.93,0.346,0.929,0.565,0.96,14,1508
40312,0.876,0.734,0.326,0.8,0.648,828,915
40313,0.54,0.746,0.819,0.994,0.366,946,1694
40314,0.553,0.732,0.679,0.834,0.018,36,1666
40315,0.696,0.232,0.765,0.626,0.475,80,1588
40316,0.18,0.852,0.643,0.335,0.386,970,1273
40317,0.669,0.741,0.775,0.991,0.644,117,1473
40318,0.372,0.352,0.884,0.06,0.962,996,1357
40319,0.913,0.367,0.27,0.237,0.898,23,1016
40320,0.768,0.108,0.427,0.969,0.256,485,1159
40321,0.465,0.842,0.944,0.588,0.863,102,698
40322,0.952,0.318,0.894,0.985,0.64,274,1098
40323,0.991,0.933,0.455,0.536,0.035,643,1810
40324,0.685,0.52,0.769,0.458,0.866,549,1116
40325,0.771,0.634,0.339,0.158,0.685,908,1799
40326,0.624,0.603,0.966,0.002,0.073,392,587
40327,0.941,0.73,0.442,0.834,0.498,39,328
40328,0.622,0.826,0.34,0.323,0.536,974,1983
40329,0.442,0.771,0.563,0.879,0.667,193,1600
40330,0.189,0.217,0.53,0.592,0.259,884,1014
40331,0.403,0.916,0.156,0.252,0.347,465,1506
40332,0.363,0.962,0.159,0.282,0.65,596,787
40333,0.891,0.046,0.333,0.584,0.853,347,707
40334,0.427,0.308,0.766,0.212,0.083,908,1556
40335,0.389,0.81,0.858,0.733,0.089,479,875
40336,0.896,0.737,0.572,0.22,0.25,763,1876
40337,0.209,0.941,0.624,0.921,0.176,734,1937
40338,0.48,0.581,0.311,0.067,0.343,761,931
40339,0.619,0.031,0.288,0.631,0.198,542,594
40340,0.037,0.234,0.492,0.232,0.035,240,1254
40341,0.34,0.536,0.787,0.486,0.991,70,220
40342,0.112,0.424,0.012,0.419,0.672,32,1557
40343,0.531,0.744,0.519,0.302,0.927,775,1184
40344,0.88,0.658,0.268,0.142,0.951,819,1921
40345,0.744,0.031,0.339,0.533,0.832,509,1562
40346,0.84,0.035,0.829,0.905,0.815,838,1850
40347,0.61,0.079,0.281,0.075,0.179,75,544
40348,0.664,0.899,0.99,0.294,0.138,724,1821
40349,0.397,0.446,0.995,0.731,0.335,575,1514
40350,0.77,0.251,0.663,0.726,0.807,476,1523
40351,0.666,0.092,0.944,0.51,0.298,49,235
40352,0.224,0.9,0.503,0.881,0.77,846,1824
40353,0.937,0.701,0.205,0.525,0.981,358,1374
40354,0.05,0.405,0.858,0.787,0.408,189,1719
40355,0.778,0.566,0.557,0.102,0.859,880,1881
40356,0.071,0.577,0.123,0.487,0.204,179,289
40357,0.116,0.183,0.621,0.618,0.227,940,1475
40358,0.345,0.067,0.276,0.072,0.136,720,1347
40359,0.343,0.494,0.958,0.983,0.751,718,1939
40360,0.94,0.646,0.643,0.139,0.305,341,1485
40361,0.789,0.856,0.771,0.695,0.8,621,1266
40362,0.255,0.266,0.18,0.15,0.774,407,1112
40363,0.394,0.25,0.838,0.111,0.219,325,586
40364,0.893,0.085,0.005,0.034,0.576,107,541
40365,0.461,0.117,0.779,0.044,0.315,763,1496
40366,0.071,0.908,0.773,0.197,0.173,606,1747
40367,0.46,0.835,0.035,0.736,0.104,457,1794
40368,0.26,0.763,0.407,0.366,0.873,586,1071
40369,0.754,0.558,0.173,0.578,0.52,360,1708
40370,0.708,0.198,0.134,0.835,0.753,865,886
40371,0.487,0.617,0.173,0.651,0.668,60,274
40372,0.34,0.742,0.331,0.205,0.926,285,1370
40373,0.328,0.687,0.111,0.009,0.281,687,1961
40374,0.029,0.732,0.648,0.699,0.141,795,1995
40375,0.021,0.099,0.987,0.895,0.15,774,1664
40376,0.715,0.49,0.128,0.112,0.714,571,1038
40377,0.071,0.012,0.399,0.117,0.06,776,1784
40378,0.808,0.487,0.11,0.342,0.833,751,1122
40379,0.093,0.635,0.094,0.917,0.266,617,987
40380,0.146,0.54,0.485,0.959,0.706,2,1471
40381,0.327,0.342,0.098,0.165,0.786,750,906
40382,0.397,0.222,0.341,0.201,0.383,99,116
40383,0.611,0.064,0.889,0.172,0.268,667,1777
40384,0.49,0.618,0.006,0.257,0.641,277,1298
40385,0.408,0.568,0.847,0.369,0.541,679,1982
40386,0.903,0.593,0.877,0.077,0.99,290,473
40387,0.281,0.949,0.284,0.092,0.598,489,850
40388,0.834,0.28,0.297,0.552,0.067,924,1854
40389,0.616,0.855,0.143,0.46,0.052,865,1853
40390,0.362,0.435,0.709,0.156,0.818,589,641
40391,0.436,0.012,0.585,0.336,0.851,750,1229
40392,0.641,0.334,0.348,0.672,0.454,121,829
40393,0.837,0.259,0.956,0.874,0.383,651,1128
40394,0.363,0.683,0.5,0.602,0.985,21,369
40395,0.286,0.376,0.065,0.294,0.281,675,1083
40396,0.264,0.891,0.763,0.906,0.358,979,1247
40397,0.872,0.877,0.929,0.888,0.382,280,1760
40398,0.922,0.041,0.937,0.815,0.222,934,1715
40399,0.669,0.712,0.396,0.829,0.779,95,1968
40400,0.484,0.627,0.222,0.29,0.502,855,1372
40401,0.034,0.684,0.355,0.888,0.048,472,1925
40402,0.588,0.868,0.626,0.983,0.462,148,1662
40403,0.801,0.803,0.749,0.732,0.668,963,1299
40404,0.977,0.473,0.893,0.651,0.645,630,1933
40405,0.883,0.533,0.296,0.987,0.686,689,1599
40406,0.826,0.008,0.611,0.498,0.802,768,1290
40407,0.347,0.217,0.231,0.04,0.13,726,1978
40408,0.193,0.355,0.756,0.087,0.887,891,1557
40409,0.931,0.309,0.9,0.158,0.186,42,1319
40410,0.386,0.861,0.016,0.513,0.478,542,838
40411,0.682,0.972,0.609,0.26,0.231,898,1797
40412,0.364,0.924,0.389,0.301,0.297,262,996
40413,0.504,0.955,0.118,0.297,0.795,417,1786
40414,0.671,0.683,0.129,0.732,0.151,929,1846
40415,1.0,0.492,0.622,0.291,0.907,648,1775
40416,0.364,0.721,0.301,0.395,0.375,793,1401
40417,0.882,0.563,0.814,0.201,0.799,615,1802
40418,0.228,0.938,0.206,0.032,0.763,304,1213
40419,0.011,0.344,0.649,0.035,0.24,267,349
40420,0.607,0.319,0.275,0.317,0.481,161,1678
40421,0.544,0.529,0.213,0.248,0.009,350,1427
40422,0.203,0.803,0.465,0.676,0.87,433,1733
40423,0.65,0.335,0.995,0.724,0.278,645,1862
40424,0.313,0.362,0.772,0.34,0.303,266,899
40425,0.218,0.208,0.455,0.886,0.873,439,1545
40426,0.344,0.012,0.886,0.288,0.985,224,1175
40427,0.902,0.077,0.048,0.527,0.534,107,1439
40428,0.192,0.984,0.931,0.889,0.101,921,1799
40429,0.535,0.906,0.843,0.244,0.66,63,1801
40430,0.918,0.59,0.323,0.016,0.887,730,1861
40431,0.329,0.056,0.642,0.832,0.155,317,1495
40432,0.53,0.946,0.567,0.6,0.462,302,1465
40433,0.501,0.24,0.217,0.774,0.636,732,1972
40434,0.817,0.546,0.144,0.688,0.184,245,1411
40435,0.234,0.245,0.258,0.304,0.732,761,1880
40436,0.598,0.944,0.11,0.921,0.51,53,901
40437,0.335,0.97,0.164,0.801,0.371,863,1808
40438,0.392,0.894,0.332,0.264,0.531,463,1891
40439,0.771,0.996,0.186,0.418,0.555,455,1775
40440,0.897,0.309,0.739,0.349,0.9,546,1459
