id,x,y,ts_in,ts_out
44468,0.517,0.679,215,1609
44469,0.369,0.837,800,1330
44470,0.81,0.671,621,866
44471,0.69,0.518,58,354
44472,0.555,0.716,248,1042
44473,0.34,0.465,110,1599
44474,0.512,0.56,319,448
44475,0.034,0.071,139,1884
44476,0.048,0.632,94,205
44477,0.826,0.395,682,1768
44478,0.206,0.743,672,724
44479,0.924,0.66,622,806
44480,0.567,0.279,686,1052
44481,0.153,0.319,373,1261
44482,0.429,0.624,273,1615
44483,0.639,0.739,371,631
44484,0.11,0.066,84,977
44485,0.113,0.489,243,645
44486,0.501,0.929,934,956
44487,0.63,0.432,147,766
44488,0.687,0.978,978,1796
44489,0.371,0.765,60,693
44490,0.6,0.291,680,1418
44491,0.767,0.864,31,1286
44492,0.995,0.845,43,607
44493,0.364,0.563,90,1039
44494,0.71,0.163,840,1394
44495,0.074,0.399,129,1099
44496,0.876,0.755,889,1953
44497,0.341,0.235,583,809
44498,0.637,0.885,867,1967
44499,0.13,0.252,337,647
44500,0.961,0.065,69,1042
44501,0.551,0.597,511,1852
44502,0.894,0.168,301,1084
44503,0.634,0.305,952,1062
44504,0.147,0.369,553,1503
44505,0.105,0.663,988,1932
44506,0.915,0.598,110,238
44507,0.478,0.238,595,1285
44508,0.706,0.277,143,1593
44509,0.511,0.506,386,1532
44510,0.054,0.469,663,1314
44511,0.678,0.522,880,1170
44512,0.68,0.179,655,720
44513,0.959,0.677,654,909
44514,0.404,0.142,836,1019
44515,0.047,0.673,177,1747
44516,0.456,0.455,876,1215
44517,0.304,0.093,542,1526
44518,0.542,0.679,249,906
44519,0.849,0.043,144,1522
44520,0.277,0.65,887,935
44521,0.577,0.664,458,1364
44522,0.534,0.112,282,1823
44523,0.746,0.828,914,1841
44524,0.217,0.971,14,1924
44525,0.051,0.773,896,1570
44526,0.289,0.777,139,1758
44527,0.608,0.278,880,1443
44528,0.52,0.104,489,745
44529,0.295,0.792,995,1222
44530,0.782,0.325,467,688
44531,0.499,0.826,263,1013
44532,0.818,0.094,514,902
44533,0.951,0.911,966,1636
44534,0.231,0.531,327,891
44535,0.58,0.53,11,414
44536,0.759,0.928,557,1769
44537,0.171,0.484,947,1679
44538,0.458,0.14,249,1308
44539,0.955,0.591,124,1267
44540,0.928,0.581,900,1668
44541,0.269,0.81,689,1771
44542,0.881,0.329,810,1608
44543,0.604,0.601,481,979
44544,0.168,0.674,330,1081
44545,0.241,0.541,267,1361
44546,0.529,0.719,413,1925
44547,0.254,0.536,943,1164
44548,0.253,0.483,705,1466
44549,0.605,0.496,420,1565
44550,0.985,0.726,541,747
44551,0.304,0.511,236,730
44552,0.785,0.452,641,894
44553,0.074,0.166,188,475
44554,0.811,0.348,449,1457
44555,0.316,0.188,795,1531
44556,0.736,0.342,16,1297
44557,0.014,0.298,769,1224
44558,0.326,0.754,91,259
44559,0.485,0.417,20,1960
44560,0.332,0.764,281,1268
44561,0.878,0.529,4,330
44562,0.54,0.492,143,1401
44563,0.797,0.064,221,706
44564,0.358,0.05,942,1911
44565,0.844,0.641,774,950
44566,0.381,0.367,32,915
44567,0.62,0.434,213,980
44568,0.724,0.88,679,1188
44569,0.915,0.701,175,727
44570,0.912,0.817,873,1770
44571,0.615,0.458,602,1548
44572,0.816,0.814,551,636
44573,0.416,0.387,755,1112
44574,0.203,0.163,170,1455
44575,0.212,0.438,534,1572
44576,0.959,0.889,28,210
44577,0.762,0.266,231,1733
44578,0.059,0.805,504,576
44579,0.356,0.924,885,1840
44580,0.748,0.195,375,501
44581,0.956,0.192,380,494
44582,0.202,0.62,392,786
44583,0.12,0.677,785,1537
44584,0.383,0.04,880,1689
44585,0.45,0.255,505,664
44586,0.199,0.724,31,931
44587,0.966,0.418,484,1878
44588,0.608,0.935,94,1552
44589,0.966,0.621,96,1332
44590,0.557,0.007,531,1053
44591,0.468,0.259,626,1593
44592,0.988,0.662,631,1409
44593,0.951,0.048,386,1578
44594,0.739,0.867,33,574
44595,0.41,0.938,318,373
44596,0.016,0.934,434,1196
44597,0.486,0.373,216,1980
44598,0.394,0.033,907,1560
44599,0.044,0.474,373,1960
44600,0.842,0.296,283,1412
44601,0.492,0.778,887,1117
44602,0.073,0.317,237,1988
44603,0.249,0.651,467,848
44604,0.64,0.083,151,1437
44605,0.605,0.243,148,1893
44606,0.3,0.797,894,1316
44607,0.388,0.019,587,1590
44608,0.839,0.89,1,934
44609,0.92,0.469,511,1926
44610,0.601,0.819,269,1795
44611,0.927,0.384,477,808
44612,0.594,0.043,880,1090
44613,0.619,0.765,824,942
44614,0.048,0.404,197,1577
44615,0.2,0.499,689,1425
44616,0.917,0.002,9,766
44617,0.059,0.055,946,1461
44618,0.529,0.232,452,1999
44619,0.017,0.564,544,1427
44620,0.461,0.661,144,1697
44621,0.35,0.275,586,1482
44622,0.5,0.711,437,1285
44623,0.529,0.393,125,1511
44624,0.357,0.892,801,1980
44625,0.505,0.479,606,1070
44626,0.957,0.343,714,1238
44627,0.35,0.557,586,1994
44628,0.971,0.171,934,1288
44629,0.923,0.609,501,1021
44630,0.992,0.338,257,886
44631,0.31,0.183,327,442
44632,0.766,0.888,271,290
44633,0.552,0.603,377,1029
44634,0.456,0.394,485,1306
44635,0.743,0.708,715,1655
44636,0.05,0.687,708,1767
44637,0.874,0.853,663,1834
44638,0.459,0.18,217,699
44639,0.245,0.273,940,958
44640,0.754,0.254,410,1047
44641,0.493,0.239,692,1366
44642,0.034,0.761,204,469
44643,0.866,0.216,140,1204
44644,0.728,0.465,848,1618
44645,0.149,0.111,664,1408
44646,0.948,0.282,249,454
44647,0.632,0.753,156,1371
44648,0.998,0.108,868,1247
44649,0.4,0.834,984,1682
44650,0.961,0.467,63,911
44651,0.539,0.263,849,1301
44652,0.226,0.689,599,1814
44653,0.197,0.037,108,528
44654,0.02,0.149,640,811
44655,0.465,0.651,888,1741
44656,0.368,0.688,245,445
44657,0.979,0.511,768,968
44658,0.977,0.881,144,711
44659,0.418,0.957,771,1655
44660,0.753,0.341,706,1693
44661,0.84,0.88,119,1787
44662,0.012,0.15,237,1244
44663,0.592,0.813,932,1023
44664,0.818,0.917,440,1177
44665,0.743,0.472,842,1761
44666,0.834,0.849,443,1020
44667,0.384,0.566,304,1139
44668,0.629,0.225,443,835
44669,0.491,0.077,327,408
44670,0.572,0.393,101,665
44671,0.627,0.016,725,1898
44672,0.029,0.966,850,1271
44673,0.884,0.218,460,1253
44674,0.19,0.825,908,1643
44675,0.631,0.177,973,1974
44676,0.875,0.219,273,1266
44677,0.691,0.728,925,1280
44678,0.372,0.825,94,1371
44679,0.314,0.572,12,604
44680,0.773,0.602,65,92
44681,0.256,0.198,984,1565
44682,0.297,0.176,209,268
44683,0.095,0.884,764,860
44684,0.675,0.655,140,876
44685,0.339,0.955,259,1958
44686,0.588,0.758,645,1941
44687,0.774,0.934,868,1841
44688,0.468,0.413,160,1556
44689,0.553,0.368,617,1626
44690,0.178,0.502,649,997
44691,0.69,0.254,649,1872
44692,0.307,0.464,981,1530
44693,0.683,0.115,137,642
44694,0.805,0.495,828,1812
44695,0.448,0.587,820,1820
44696,0.714,0.223,469,580
44697,0.738,0.684,337,1893
44698,0.664,0.934,523,1575
44699,0.578,0.859,709,1723
44700,0.039,0.002,246,1976
44701,0.338,0.915,883,1459
44702,0.665,0.403,625,1861
44703,0.262,0.618,547,1400
44704,0.911,0.746,327,1941
44705,0.688,0.418,359,967
44706,0.476,0.398,758,1723
44707,0.028,0.809,605,1859
44708,0.864,0.192,275,1641
44709,0.309,0.863,243,846
44710,0.411,0.769,85,1228
44711,0.736,0.372,833,1992
44712,0.097,0.51,934,1377
44713,0.207,0.412,863,1113
44714,0.929,0.446,296,1938
44715,0.452,0.123,219,858
44716,0.38,0.379,514,1406
44717,0.052,0.587,914,1042
44718,0.561,0.753,743,1438
44719,0.524,0.997,291,1988
44720,0.333,0.715,337,1666
44721,0.834,0.878,749,1781
44722,0.135,0.429,898,1807
44723,0.909,0.759,269,662
44724,0.716,0.775,26,142
44725,0.355,0.108,699,826
44726,0.981,0.685,142,589
44727,0.708,0.106,57,623
44728,0.641,0.981,913,1371
44729,0.047,0.535,881,1601
44730,0.869,0.236,327,588
44731,0.949,0.364,204,1129
44732,0.199,0.778,724,1169
44733,0.061,0.319,876,1157
44734,0.238,0.402,543,1180
44735,0.828,0.079,55,423
44736,0.796,0.331,950,1696
44737,0.591,0.647,640,1494
44738,0.136,0.177,201,1257
44739,0.781,0.414,922,1662
44740,0.802,0.021,85,668
44741,0.806,0.183,807,1380
44742,0.145,0.972,262,1941
44743,0.113,0.756,38,1890
44744,0.654,0.286,135,1141
44745,0.285,0.565,597,962
44746,0.69,0.009,847,1855
44747,0.388,0.033,716,1641
44748,0.252,0.36,751,1118
44749,0.57,0.389,788,1511
44750,0.024,0.755,865,1065
44751,0.67,0.336,997,1134
44752,0.141,0.776,936,1726
44753,0.96,0.122,31,487
44754,0.906,0.982,573,1567
44755,0.168,0.384,218,841
44756,0.707,0.749,262,806
44757,0.948,0.181,908,1602
44758,0.562,0.329,809,1751
44759,0.375,0.801,590,669
44760,0.489,0.522,854,1485
44761,0.489,0.518,776,1285
44762,0.232,0.749,356,1712
44763,0.579,0.67,878,955
44764,0.493,0.816,618,1766
44765,0.056,0.223,774,882
44766,0.477,0.317,275,294
44767,0.253,0.464,983,1546
44768,0.259,0.17,49,624
44769,0.638,0.075,761,1613
44770,0.459,0.947,646,1375
44771,0.387,0.761,290,876
44772,0.907,0.723,23,1907
44773,0.696,0.11,720,1716
44774,0.266,0.797,251,696
44775,0.706,0.166,749,975
44776,0.485,0.203,306,1018
44777,0.68,0.778,63,113
44778,0.633,0.092,533,1766
44779,0.45,0.596,59,828
44780,0.53,0.457,23,1215
44781,0.974,0.406,412,1607
44782,0.053,0.048,157,1180
44783,0.55,0.003,307,1478
44784,0.838,0.095,356,900
44785,0.028,0.287,503,1456
44786,0.061,0.014,449,693
44787,0.942,0.582,647,1028
44788,0.283,0.118,532,825
44789,0.2,0.792,290,741
44790,0.316,0.203,228,846
44791,0.074,0.341,649,1992
44792,0.881,0.231,522,945
44793,0.815,0.058,60,1797
44794,0.438,0.577,433,1192
44795,0.201,0.007,424,827
44796,0.098,0.971,134,659
44797,0.015,0.222,743,1540
44798,0.095,0.454,767,1132
44799,0.759,0.224,640,712
44800,0.345,0.238,529,1967
44801,0.909,0.643,601,754
44802,0.387,0.586,625,1792
44803,0.634,0.128,851,1487
44804,0.997,0.766,773,890
44805,0.137,0.596,540,1394
44806,0.541,0.871,417,882
44807,0.171,0.738,104,1253
44808,0.081,0.068,201,338
44809,0.651,0.573,996,1448
44810,0.107,0.776,869,1595
44811,0.68,0.547,354,1637
44812,0.04,0.443,188,953
44813,0.763,0.377,638,1404
44814,0.395,0.87,852,1185
44815,0.961,0.297,49,1814
44816,0.12,0.249,100,135
44817,0.293,0.021,654,1503
44818,0.232,0.539,371,1412
44819,0.097,0.077,457,1085
44820,0.232,0.492,870,1094
44821,0.282,0.583,134,1731
44822,0.738,0.518,600,1352
44823,0.413,0.624,584,600
44824,0.011,0.228,769,1934
44825,0.717,0.569,326,1145
44826,0.816,0.942,860,1168
44827,0.023,0.775,487,1132
44828,0.412,0.312,60,1990
44829,0.865,0.253,272,1986
44830,0.756,0.234,843,1516
44831,0.186,0.156,840,1114
44832,0.361,0.722,839,1492
44833,0.733,0.282,144,783
44834,0.453,0.233,447,1917
44835,0.414,0.684,877,996
44836,0.25,0.802,956,1183
44837,0.093,0.042,335,910
44838,0.656,0.985,292,499
44839,0.511,0.954,202,701
44840,0.456,0.624,308,1017
44841,0.371,0.424,140,938
44842,0.629,0.113,930,1974
44843,0.86,0.694,605,1480
44844,0.289,0.98,403,1104
44845,0.312,0.097,163,247
44846,0.54,0.464,817,1287
44847,0.946,0.624,380,937
44848,0.681,0.345,44,1291
44849,0.896,0.994,562,1503
44850,0.149,0.133,327,621
44851,0.134,0.573,111,671
44852,0.506,0.865,785,1159
44853,0.43,0.44,638,940
44854,0.748,0.335,974,1140
44855,0.182,0.271,498,959
44856,0.179,0.105,841,1813
44857,0.39,0.763,860,1723
44858,0.757,0.146,255,1325
44859,0.596,0.969,532,798
44860,0.729,0.233,364,587
44861,0.581,0.184,269,1085
44862,0.241,0.039,231,1284
44863,0.812,0.895,941,1112
44864,0.987,0.058,378,1632
44865,0.733,0.337,531,678
44866,0.298,0.574,824,1934
44867,0.607,0.75,801,1143
44868,0.647,0.433,716,1487
44869,0.103,0.296,617,1734
44870,0.405,0.51,896,1725
44871,0.188,0.257,49,615
44872,0.251,0.223,439,1518
44873,0.308,0.457,586,1298
44874,0.055,0.128,540,1919
44875,0.284,0.531,636,875
44876,0.978,0.136,724,1322
44877,0.163,0.077,589,1056
44878,0.536,0.49,512,1028
44879,0.522,0.172,956,1079
44880,0.562,0.849,51,441
44881,0.422,0.89,827,1367
44882,0.257,0.355,156,1012
44883,0.612,0.157,523,1518
44884,0.293,0.837,493,1246
44885,0.05,0.051,333,1838
44886,0.974,0.791,907,1359
44887,0.097,0.548,595,1392
44888,0.557,0.079,617,1856
44889,0.913,0.479,425,623
44890,0.621,0.111,774,1980
44891,0.928,0.905,839,1398
44892,0.802,0.639,369,1903
44893,0.016,0.528,953,1972
44894,0.702,0.185,810,1350
44895,0.422,0.997,799,1975
44896,0.931,0.441,740,1057
44897,0.004,0.777,414,960
44898,0.898,0.928,865,921
44899,0.288,0.15,260,1518
44900,0.507,0.89,704,1042
44901,0.202,0.272,97,1895
44902,0.148,0.08,724,1388
44903,0.978,0.223,131,840
44904,0.483,0.553,677,1684
44905,0.785,0.915,494,1933
44906,0.132,0.915,760,1167
44907,0.097,0.564,774,1764
44908,0.539,0.256,315,481
44909,0.349,0.421,513,737
44910,0.008,0.502,231,1682
44911,0.936,0.769,977,1831
44912,0.299,0.586,787,1609
44913,0.283,0.351,540,1814
44914,0.242,0.363,2,1553
44915,0.533,0.893,535,608
44916,0.359,0.147,608,723
44917,0.999,0.671,559,888
44918,0.671,0.303,363,1218
44919,0.312,0.887,543,743
44920,0.928,0.491,980,1427
44921,0.953,0.639,482,664
44922,0.692,0.138,797,1506
44923,0.008,0.551,979,1908
44924,0.295,0.399,781,1075
44925,0.693,0.951,835,1398
44926,0.348,0.763,277,411
44927,0.438,0.806,529,1987
44928,0.418,0.842,312,1131
44929,0.676,0.314,320,433
44930,0.868,0.379,678,1609
44931,0.386,0.139,989,1342
44932,0.259,0.718,667,1390
44933,0.442,0.77,551,1431
44934,0.984,0.455,448,1797
44935,0.182,0.881,918,1942
44936,0.348,0.875,531,1839
44937,0.965,0.513,687,1683
44938,0.14,0.164,442,445
44939,0.342,0.024,670,869
44940,0.046,0.388,65,376
44941,0.478,0.63,482,741
44942,0.141,0.209,784,1463
44943,0.76,0.599,821,1312
44944,0.783,0.686,431,1237
44945,0.702,0.595,363,1358
44946,0.36,0.411,767,1568
44947,0.509,0.033,63,1921
44948,0.556,0.269,1000,1807
44949,0.143,0.701,334,1974
44950,0.817,0.296,333,1951
44951,0.225,0.79,900,1735
44952,0.781,0.061,473,1294
44953,0.95,0.354,448,1695
44954,0.463,0.528,352,791
44955,0.384,0.802,441,1116
44956,0.506,0.9,219,1963
44957,0.171,0.027,562,717
44958,0.103,0.137,859,1010
44959,0.605,0.28,876,1925
44960,0.674,0.712,907,1742
44961,0.015,0.297,986,1045
44962,0.282,0.959,252,1210
44963,0.297,0.321,310,741
44964,0.144,0.607,241,1909
44965,0.362,0.747,538,997
44966,0.271,0.413,373,1031
44967,0.228,0.007,526,1323
44968,0.108,0.45,578,1024
44969,0.381,0.04,488,1877
44970,0.04,0.744,415,1970
44971,0.785,0.111,816,863
44972,0.242,0.824,741,1570
44973,0.874,0.345,806,850
44974,0.187,0.989,743,1043
44975,0.897,0.189,354,866
44976,0.035,0.986,532,1003
44977,0.422,0.303,381,1824
44978,0.385,0.428,929,1486
44979,0.971,0.156,339,368
44980,0.339,0.601,984,1951
44981,0.593,0.628,583,1853
44982,0.233,0.517,538,1442
44983,0.692,0.262,496,1280
44984,0.835,0.504,442,578
44985,0.072,0.088,377,1675
44986,0.537,0.19,125,179
44987,0.498,0.3,126,1420
44988,0.322,0.752,347,1418
44989,0.157,0.036,678,939
44990,0.888,0.611,942,1630
44991,0.459,0.34,923,970
44992,0.231,0.498,825,1356
44993,0.284,0.634,678,767
44994,0.725,0.488,442,1238
44995,0.407,0.457,456,1204
44996,0.552,0.578,873,1533
44997,0.618,0.464,454,1146
44998,0.826,0.952,355,692
44999,0.315,0.073,33,1677
45000,0.989,0.451,737,1299
45001,0.95,0.298,971,1782
45002,0.072,0.732,314,375
45003,0.98,0.603,36,1792
45004,0.768,0.682,181,1640
45005,0.512,0.041,299,795
45006,0.048,0.562,245,353
45007,0.063,0.536,552,1477
45008,0.429,0.416,201,1075
45009,0.471,0.554,685,1657
45010,0.576,0.604,190,1602
45011,0.388,0.963,823,1717
45012,0.625,0.311,816,1731
45013,0.839,0.498,302,628
45014,0.683,0.056,820,879
45015,0.139,0.963,517,553
45016,0.218,0.1,61,1887
45017,0.326,0.804,61,1374
45018,0.743,0.685,770,1841
45019,0.542,0.556,790,1875
45020,0.634,0.501,822,1389
45021,0.077,0.577,669,1704
45022,0.052,0.394,119,931
45023,0.71,0.383,887,964
45024,0.646,0.93,323,1403
45025,0.452,0.783,128,1993
45026,0.402,0.694,155,1335
45027,0.745,0.364,885,1297
45028,0.033,0.322,671,778
45029,0.136,0.932,975,1937
45030,0.189,0.078,557,606
45031,0.213,0.52,532,1712
45032,0.891,0.285,104,1323
45033,0.279,0.017,222,1456
45034,0.766,0.741,116,726
45035,0.521,0.61,989,1438
45036,0.314,0.298,966,1380
45037,0.498,0.113,959,1921
45038,0.837,0.715,667,1578
45039,0.748,0.855,12,1966
45040,0.67,0.11,724,963
45041,0.163,0.211,18,94
45042,0.175,0.04,255,1848
45043,0.884,0.171,307,1963
45044,0.68,0.736,202,1615
45045,0.076,0.258,579,1584
45046,0.141,0.306,313,1495
45047,0.368,0.26,432,1375
45048,0.346,0.964,623,1098
45049,0.15,0.639,530,1906
45050,0.51,0.22,153,358
45051,0.183,0.022,179,970
45052,0.539,0.979,10,1538
45053,0.999,0.519,357,1300
45054,0.181,0.026,65,1668
45055,0.716,0.787,965,1400
45056,0.244,0.818,435,630
45057,0.916,0.304,67,986
45058,0.055,0.384,685,995
45059,0.175,0.389,151,1717
45060,0.79,0.264,547,1337
45061,0.462,0.937,996,1331
45062,0.973,0.514,276,913
45063,0.865,0.34,605,821
45064,0.919,0.637,132,791
45065,0.47,0.786,873,1779
45066,0.884,0.408,133,448
45067,0.097,0.966,682,693
45068,0.383,0.98,730,1742
45069,0.654,0.786,0,1449
45070,0.956,0.306,642,1312
45071,0.954,0.946,265,1258
45072,0.871,0.995,30,1015
45073,0.036,0.898,989,998
45074,0.147,0.248,812,1446
45075,0.668,0.137,230,1525
45076,0.278,0.734,62,581
45077,0.812,0.036,519,1438
45078,0.998,0.256,544,1936
45079,0.159,0.994,475,1550
45080,0.486,0.153,951,1293
45081,0.187,0.253,486,801
45082,0.992,0.272,845,1655
45083,0.12,0.67,495,1233
45084,0.531,0.556,435,1798
45085,0.678,0.286,918,1513
45086,0.988,0.187,179,1113
45087,0.385,0.086,225,447
45088,0.465,0.187,466,1475
45089,0.982,0.47,640,1873
45090,0.236,0.673,606,1122
45091,0.365,0.293,887,1983
45092,0.199,0.121,272,1183
45093,0.061,0.336,794,1482
45094,0.749,0.422,385,555
45095,0.512,0.9,600,1241
45096,0.568,0.774,342,752
45097,0.881,0.45,653,1224
45098,0.75,0.594,284,948
45099,0.869,0.354,712,1003
45100,0.265,0.397,936,1742
45101,0.945,0.365,261,1555
45102,0.966,0.22,208,1747
45103,0.48,0.257,658,1596
45104,0.547,0.237,697,959
45105,0.842,0.215,244,681
45106,0.176,0.023,617,930
45107,0.522,0.958,610,1233
45108,0.145,0.032,483,1048
45109,0.415,0.063,820,1735
45110,0.6,0.992,6,1610
45111,0.101,0.662,329,1506
45112,0.764,0.477,871,1638
45113,0.772,0.366,865,1103
45114,0.336,0.476,621,1531
45115,0.97,0.93,172,830
45116,0.425,0.468,467,1366
45117,0.585,0.607,190,1936
45118,0.334,0.742,934,1448
45119,0.911,0.464,849,1841
45120,0.383,0.59,364,1529
45121,0.79,0.679,662,945
45122,0.076,0.635,400,583
45123,0.229,0.577,797,1927
45124,0.071,0.117,690,1704
45125,0.316,0.243,911,960
45126,0.287,0.324,451,1366
45127,0.3,0.119,548,856
45128,0.955,0.457,853,1013
45129,0.693,0.562,301,1069
45130,0.434,0.911,759,1164
45131,0.69,0.611,146,244
45132,0.881,0.568,324,1505
45133,0.995,0.776,702,1284
45134,0.789,0.169,594,1534
45135,0.423,0.337,378,1835
45136,0.678,0.034,427,690
45137,0.649,0.986,619,1684
45138,0.04,0.957,972,1668
45139,0.899,0.461,997,1410
45140,0.86,0.789,709,1156
45141,0.277,0.79,323,1613
45142,0.056,0.685,778,1780
45143,0.523,0.313,927,1256
45144,0.655,0.586,13,1113
45145,0.392,0.579,766,934
45146,0.552,0.086,371,1865
45147,0.186,0.124,441,1095
45148,0.851,0.267,1,445
45149,0.622,0.112,456,1786
45150,0.05,0.162,209,900
45151,0.473,0.185,683,1738
45152,0.281,0.937,114,464
45153,0.48,0.125,463,1861
45154,0.287,0.018,475,1172
45155,0.777,0.155,917,1275
45156,0.809,0.756,799,1895
45157,0.366,0.678,718,1490
45158,0.284,0.007,856,1138
45159,0.402,0.931,67,214
45160,0.568,0.442,894,1288
45161,0.287,0.687,263,1449
45162,0.929,0.387,784,1165
45163,0.601,0.994,80,467
45164,0.008,0.182,214,1520
45165,0.194,0.25,432,1616
45166,0.222,0.971,471,1672
45167,0.839,0.346,905,954
45168,0.805,0.007,787,1989
45169,0.257,0.67,159,1439
45170,0.069,0.339,180,537
45171,0.91,0.232,290,1655
45172,0.345,0.601,447,1409
45173,0.111,0.192,542,1821
45174,0.211,0.737,148,1235
45175,0.344,0.45,343,824
45176,0.021,0.558,628,774
45177,0.895,0.043,131,1395
45178,0.15,0.108,474,830
45179,0.5,0.002,285,491
45180,0.839,0.922,169,1874
45181,0.222,0.942,258,837
45182,0.023,0.142,332,716
45183,0.568,0.595,671,1938
45184,0.776,0.464,728,1864
45185,0.144,0.952,852,1924
45186,0.688,0.757,591,1806
45187,0.839,0.812,260,1569
45188,0.916,0.328,187,1517
45189,0.404,0.239,24,1431
45190,0.52,0.784,64,1835
45191,0.194,0.798,718,946
45192,0.665,0.835,827,1594
45193,0.037,0.446,470,1700
45194,0.675,0.908,392,1254
45195,0.367,0.951,994,1047
45196,0.03,0.881,376,1629
45197,0.637,0.409,222,1580
45198,0.136,0.579,172,1511
45199,0.747,0.848,488,1669
45200,0.452,0.43,3,1126
45201,0.803,0.163,799,1233
45202,0.946,0.598,554,1058
45203,0.809,0.403,464,1195
45204,0.754,0.584,400,521
45205,0.296,0.453,531,1266
45206,0.607,0.457,602,1933
45207,0.278,0.745,37,941
45208,0.194,0.491,730,1978
45209,0.926,0.529,526,1642
45210,0.298,0.669,516,1680
45211,0.965,0.666,535,1045
45212,0.656,0.287,479,1888
45213,0.598,0.825,646,852
45214,0.782,0.818,210,1818
45215,0.509,0.973,388,1371
45216,0.662,0.587,83,173
45217,0.611,0.699,666,1329
45218,0.758,0.659,53,1628
45219,0.686,0.982,945,1518
45220,0.224,0.225,188,255
45221,0.943,0.617,578,1719
