id,t,u,v,time_in,time_out
38389,0.732,0.047,0.273,655,1715
38390,0.731,0.067,0.258,481,1080
38391,0.73,0.064,0.242,580,1176
38392,0.729,0.078,0.227,590,819
38393,0.728,0.122,0.212,290,1773
38394,0.727,0.139,0.167,334,1475
38395,0.726,0.156,0.106,126,230
38396,0.725,0.206,0.121,181,234
38397,0.724,0.211,0.121,192,1455
38398,0.723,0.169,0.091,752,987
38399,0.722,0.147,0.106,745,910
38400,0.721,0.125,0.136,642,1477
38401,0.721,0.094,0.167,490,1187
38402,0.72,0.997,0.152,948,1143
38403,0.721,0.989,0.152,16,1447
38404,0.72,0.986,0.121,92,913
38405,0.721,0.931,0.076,94,1505
38406,0.72,0.139,0.061,64,830
38407,0.72,0.175,0.106,702,930
38408,0.719,0.15,0.106,450,1562
38409,0.719,0.156,0.106,295,1563
38410,0.717,0.161,0.091,609,1681
38411,0.717,0.133,0.091,92,934
38412,0.716,0.111,0.121,897,1856
38413,0.715,0.017,0.076,368,933
38414,0.715,0.103,0.076,431,1994
38415,0.714,0.164,0.152,495,1476
38416,0.713,0.153,0.136,910,1286
38417,0.712,0.206,0.106,680,1257
38418,0.711,0.261,0.091,196,1461
38419,0.71,0.239,0.061,332,375
38420,0.71,0.169,0.03,92,1794
38421,0.71,0.225,0.076,635,1031
38422,0.709,0.269,0.121,968,1003
38423,0.708,0.319,0.121,618,668
38424,0.707,0.364,0.136,511,765
38425,0.706,0.367,0.167,476,1370
38426,0.705,0.356,0.212,177,1055
38427,0.703,0.339,0.227,42,1919
38428,0.701,0.344,0.212,482,1226
38429,0.7,0.325,0.182,833,1324
38430,0.698,0.239,0.136,796,1636
38431,0.697,0.008,0.136,26,1724
38432,0.698,0.919,0.258,469,1140
38433,0.7,0.964,0.273,878,1691
38434,0.7,0.025,0.258,236,1742
38435,0.699,0.994,0.227,278,952
38436,0.7,0.942,0.212,832,1683
38437,0.701,0.933,0.167,546,880
38438,0.701,0.917,0.167,265,1814
38439,0.702,0.964,0.167,878,1812
38440,0.702,0.044,0.182,91,603
38441,0.701,0.017,0.182,937,1674
38442,0.701,0.958,0.152,672,1048
38443,0.702,0.919,0.091,935,1331
38444,0.702,0.844,0.045,390,1165
38445,0.702,0.825,0.015,717,1353
38446,0.702,0.775,0.045,35,1261
38447,0.703,0.758,0.061,899,1225
38448,0.703,0.7,0.03,944,1233
38449,0.704,0.608,0.045,225,1075
38450,0.704,0.414,0.061,671,1654
38451,0.703,0.347,0.091,273,1607
38452,0.703,0.469,0.015,592,994
38453,0.705,0.744,0.121,935,1994
38454,0.706,0.625,0.015,437,1396
38455,0.705,0.211,0.03,286,917
38456,0.705,0.125,0.015,38,453
38457,0.705,0.825,0.03,187,202
38458,0.706,0.8,0.03,924,1870
38459,0.706,0.794,0.061,755,1095
38460,0.707,0.85,0.061,347,1691
38461,0.707,0.061,0.061,370,459
38462,0.706,0.992,0.076,795,1925
38463,0.707,0.031,0.03,143,774
38464,0.706,0.236,0.091,648,1651
38465,0.705,0.225,0.167,765,1129
38466,0.703,0.228,0.258,741,1581
38467,0.7,0.236,0.273,803,1605
38468,0.698,0.253,0.212,282,1410
38469,0.696,0.283,0.212,382,1475
38470,0.694,0.308,0.212,223,660
38471,0.693,0.306,0.227,295,1585
38472,0.691,0.275,0.227,658,906
38473,0.689,0.239,0.227,130,1466
38474,0.687,0.231,0.227,932,1021
38475,0.685,0.242,0.197,882,1419
38476,0.683,0.258,0.212,269,573
38477,0.681,0.269,0.258,169,399
38478,0.678,0.272,0.273,806,1722
38479,0.675,0.269,0.227,656,1605
38480,0.673,0.264,0.227,40,550
38481,0.671,0.261,0.227,536,1484
38482,0.669,0.25,0.167,674,721
38483,0.668,0.219,0.167,290,1577
38484,0.666,0.181,0.152,67,1694
38485,0.666,0.136,0.136,645,717
38486,0.665,0.144,0.197,718,1905
38487,0.663,0.103,0.167,509,908
38488,0.663,0.028,0.152,560,1126
38489,0.663,0.119,0.167,40,1323
38490,0.661,0.169,0.182,153,288
38491,0.66,0.147,0.152,88,291
38492,0.659,0.15,0.121,794,1217
38493,0.658,0.167,0.106,336,893
38494,0.657,0.144,0.091,695,1484
38495,0.657,0.175,0.106,490,1397
38496,0.656,0.197,0.136,368,1986
38497,0.655,0.186,0.106,807,1696
38498,0.654,0.242,0.121,718,1388
38499,0.653,0.317,0.152,162,1061
38500,0.651,0.383,0.167,943,1276
38501,0.651,0.403,0.152,202,615
38502,0.65,0.344,0.152,781,1534
38503,0.837,0.169,0.076,710,1028
38504,0.836,0.061,0.045,430,1650
38505,0.837,0.042,0.045,897,1659
38506,0.836,0.244,0.091,5,951
38507,0.835,0.375,0.061,198,1966
38508,0.835,0.35,0.121,888,1058
38509,0.833,0.294,0.167,287,455
38510,0.832,0.281,0.136,38,228
38511,0.831,0.303,0.152,384,1783
38512,0.829,0.369,0.136,264,1962
38513,0.829,0.406,0.152,810,1277
38514,0.827,0.375,0.197,836,1626
38515,0.826,0.431,0.136,790,1468
38516,0.826,0.45,0.106,621,1550
38517,0.826,0.375,0.121,979,1748
38518,0.825,0.406,0.106,388,750
38519,0.825,0.356,0.121,245,879
38520,0.823,0.353,0.152,712,1373
38521,0.822,0.392,0.136,468,1783
38522,0.821,0.406,0.106,655,1232
38523,0.821,0.381,0.121,209,1364
38524,0.82,0.325,0.212,278,456
38525,0.818,0.314,0.212,942,1400
38526,0.816,0.297,0.197,759,952
38527,0.814,0.289,0.152,823,1824
38528,0.814,0.258,0.076,590,1386
38529,0.813,0.922,0.061,409,1037
38530,0.814,0.864,0.136,129,1399
38531,0.814,0.919,0.121,343,1700
38532,0.815,0.069,0.167,318,958
38533,0.814,0.125,0.288,689,1668
38534,0.811,0.081,0.288,616,826
38535,0.811,0.047,0.273,788,1042
38536,0.81,0.089,0.288,780,1332
38537,0.808,0.081,0.258,710,1074
38538,0.808,0.083,0.242,173,1553
38539,0.806,0.086,0.242,454,748
38540,0.805,0.022,0.197,854,1722
38541,0.806,0.011,0.167,736,1737
38542,0.805,0.05,0.182,317,808
38543,0.805,0.064,0.182,595,922
38544,0.804,0.047,0.197,66,1106
38545,0.804,0.047,0.242,714,1420
38546,0.803,0.069,0.273,533,1521
38547,0.801,0.094,0.303,243,877
38548,0.8,0.114,0.318,482,896
38549,0.798,0.125,0.303,687,1488
38550,0.795,0.142,0.318,495,629
38551,0.793,0.158,0.364,756,1702
38552,0.79,0.164,0.394,459,1091
38553,0.786,0.161,0.409,14,1025
38554,0.783,0.153,0.394,858,931
38555,0.78,0.139,0.364,726,1697
38556,0.778,0.125,0.333,444,677
38557,0.776,0.108,0.288,219,1024
38558,0.774,0.103,0.273,216,738
38559,0.773,0.106,0.273,812,1916
38560,0.771,0.108,0.273,265,535
38561,0.769,0.992,0.227,972,1483
38562,0.771,0.922,0.227,341,1658
38563,0.772,0.131,0.167,829,1676
38564,0.769,0.217,0.212,214,1457
38565,0.768,0.253,0.167,420,1519
38566,0.766,0.419,0.076,940,1555
38567,0.767,0.583,0.136,579,711
38568,0.768,0.606,0.167,484,1514
38569,0.769,0.564,0.121,392,1788
38570,0.769,0.419,0.167,295,1891
38571,0.768,0.483,0.212,622,1312
38572,0.768,0.533,0.212,943,1033
38573,0.769,0.6,0.182,732,1441
38574,0.77,0.658,0.242,123,1394
38575,0.772,0.608,0.182,169,1811
38576,0.772,0.478,0.106,316,462
38577,0.772,0.633,0.106,636,1938
38578,0.773,0.653,0.152,744,1725
38579,0.774,0.642,0.197,588,1147
38580,0.776,0.636,0.212,109,1273
38581,0.777,0.594,0.182,97,543
38582,0.778,0.553,0.182,463,1978
38583,0.778,0.525,0.197,153,1288
38584,0.779,0.508,0.212,816,1232
38585,0.778,0.478,0.212,546,1721
38586,0.778,0.5,0.212,691,1572
38587,0.778,0.508,0.197,864,1429
38588,0.778,0.528,0.182,625,1536
38589,0.779,0.6,0.212,585,1015
38590,0.78,0.642,0.303,547,975
38591,0.783,0.614,0.227,307,1305
38592,0.783,0.514,0.167,386,1329
38593,0.783,0.592,0.242,191,949
38594,0.786,0.558,0.212,389,924
38595,0.785,0.5,0.182,134,1670
38596,0.786,0.614,0.212,874,1517
38597,0.787,0.636,0.197,559,669
38598,0.788,0.625,0.182,914,1204
38599,0.79,0.544,0.121,139,999
38600,0.789,0.417,0.121,890,1955
38601,0.789,0.375,0.152,506,1364
38602,0.787,0.353,0.212,95,637
38603,0.786,0.422,0.167,308,640
38604,0.786,0.55,0.182,604,986
38605,0.786,0.575,0.182,424,601
38606,0.787,0.639,0.167,996,1558
38607,0.789,0.625,0.182,732,1660
38608,0.79,0.511,0.182,653,1901
38609,0.789,0.558,0.197,440,585
38610,0.791,0.614,0.242,729,1127
38611,0.792,0.592,0.242,388,1576
38612,0.793,0.561,0.212,963,1294
38613,0.793,0.492,0.152,49,1065
38614,0.792,0.5,0.106,159,1247
38615,0.793,0.356,0.091,221,1503
38616,0.792,0.264,0.152,466,923
38617,0.791,0.261,0.152,502,687
38618,0.789,0.303,0.136,718,933
38619,0.788,0.353,0.136,358,1324
38620,0.787,0.333,0.136,791,938
38621,0.786,0.283,0.152,576,878
38622,0.784,0.278,0.182,141,156
38623,0.782,0.325,0.091,921,1922
38624,0.782,0.469,0.061,143,1280
38625,0.782,0.625,0.106,296,1884
38626,0.784,0.653,0.197,480,1923
38627,0.786,0.6,0.197,606,651
38628,0.786,0.586,0.227,349,1713
38629,0.787,0.6,0.212,846,1735
38630,0.788,0.6,0.197,714,1800
38631,0.79,0.6,0.212,364,1182
38632,0.791,0.536,0.197,785,1123
38633,0.791,0.542,0.197,777,817
38634,0.792,0.5,0.167,617,1416
38635,0.791,0.425,0.167,368,1092
38636,0.79,0.422,0.167,574,600
38637,0.789,0.511,0.152,436,691
38638,0.791,0.625,0.212,720,1593
38639,0.792,0.644,0.273,218,284
38640,0.795,0.606,0.227,295,1261
38641,0.794,0.486,0.167,839,1304
38642,0.793,0.444,0.106,626,816
38643,0.793,0.792,0.045,492,1237
38644,0.795,0.894,0.121,618,1483
38645,0.796,0.922,0.167,905,1804
38646,0.797,0.936,0.182,677,1732
38647,0.797,0.014,0.152,635,861
38648,0.797,0.089,0.136,587,1302
38649,0.796,0.169,0.182,302,724
38650,0.793,0.192,0.227,85,1202
38651,0.792,0.206,0.227,192,1717
38652,0.789,0.233,0.333,807,1605
38653,0.785,0.256,0.394,166,985
38654,0.781,0.289,0.364,976,1226
38655,0.778,0.336,0.318,119,1680
38656,0.776,0.414,0.197,821,1653
38657,0.776,0.453,0.167,238,1165
38658,0.775,0.475,0.197,167,1532
38659,0.776,0.511,0.258,317,1236
38660,0.776,0.492,0.303,506,550
38661,0.776,0.494,0.303,298,745
38662,0.776,0.528,0.273,974,1465
38663,0.775,0.392,0.273,922,1520
38664,0.774,0.35,0.409,624,970
38665,0.769,0.331,0.485,605,1997
38666,0.765,0.306,0.515,890,1004
38667,0.759,0.292,0.53,900,1256
38668,0.754,0.306,0.439,645,786
38669,0.751,0.333,0.409,68,1671
38670,0.747,0.353,0.424,178,399
38671,0.744,0.369,0.394,385,1883
38672,0.741,0.392,0.333,153,638
38673,0.74,0.406,0.258,823,894
38674,0.739,0.358,0.152,697,1461
38675,0.738,0.125,0.045,773,1688
38676,0.739,0.875,0.152,390,1282
38677,0.741,0.861,0.167,482,773
38678,0.741,0.917,0.121,358,859
38679,0.741,0.925,0.152,60,1127
38680,0.742,0.861,0.242,446,1236
38681,0.745,0.864,0.288,848,1586
38682,0.746,0.892,0.318,104,848
38683,0.748,0.897,0.379,614,1360
38684,0.751,0.894,0.409,705,1028
38685,0.753,0.889,0.439,838,891
38686,0.756,0.894,0.485,588,1632
38687,0.759,0.903,0.515,541,1572
38688,0.762,0.933,0.5,397,408
38689,0.763,0.975,0.455,339,1331
38690,0.763,0.969,0.394,21,1559
38691,0.764,0.931,0.333,473,1101
38692,0.766,0.908,0.242,308,1086
38693,0.767,0.875,0.197,283,600
38694,0.769,0.828,0.227,708,1546
38695,0.771,0.819,0.197,527,1718
38696,0.772,0.833,0.136,292,641
38697,0.773,0.853,0.136,697,1743
38698,0.774,0.875,0.152,890,1479
38699,0.774,0.894,0.167,950,1428
38700,0.775,0.919,0.182,250,922
38701,0.776,0.919,0.242,638,764
38702,0.778,0.928,0.258,794,1474
38703,0.779,0.942,0.227,488,1526
38704,0.78,0.975,0.182,247,878
38705,0.78,0.0,0.136,900,1062
38706,0.78,0.036,0.121,193,1658
38707,0.779,0.089,0.136,506,636
38708,0.778,0.067,0.091,307,711
38709,0.778,0.211,0.091,344,1504
38710,0.776,0.25,0.136,193,1868
38711,0.775,0.25,0.121,410,696
38712,0.774,0.25,0.152,888,1259
38713,0.772,0.283,0.121,326,1178
38714,0.772,0.375,0.061,272,1056
38715,0.772,0.214,0.091,884,1006
38716,0.77,0.181,0.152,216,1930
38717,0.769,0.228,0.106,37,41
38718,0.768,0.292,0.121,80,965
38719,0.767,0.308,0.167,72,358
38720,0.765,0.344,0.106,362,378
38721,0.765,0.286,0.167,688,1164
38722,0.763,0.272,0.242,991,1539
38723,0.761,0.281,0.227,128,1798
38724,0.758,0.269,0.258,988,1068
38725,0.757,0.25,0.258,990,1485
38726,0.754,0.206,0.242,532,1831
38727,0.752,0.106,0.182,957,1670
38728,0.752,0.047,0.152,965,1365
38729,0.752,0.0,0.121,426,1776
38730,0.752,0.978,0.106,784,1152
38731,0.752,0.875,0.106,282,1322
38732,0.753,0.833,0.197,749,1114
38733,0.755,0.886,0.212,976,1402
38734,0.756,0.9,0.212,134,1617
38735,0.757,0.864,0.197,664,804
38736,0.759,0.025,0.091,177,1560
38737,0.757,0.133,0.106,612,1147
38738,0.757,0.086,0.061,760,1300
38739,0.757,0.164,0.061,80,504
38740,0.757,0.183,0.091,856,1919
38741,0.755,0.189,0.136,335,1045
38742,0.754,0.222,0.136,248,1025
38743,0.752,0.236,0.121,282,1833
38744,0.752,0.125,0.061,807,1506
38745,0.752,0.064,0.091,785,1138
38746,0.752,0.081,0.121,302,1307
38747,0.751,0.108,0.152,443,1836
38748,0.749,0.067,0.121,851,1987
38749,0.75,0.006,0.121,249,1740
38750,0.75,0.125,0.121,925,1798
38751,0.748,0.217,0.121,12,340
38752,0.747,0.25,0.136,926,1377
38753,0.746,0.25,0.061,838,941
38754,0.747,0.181,0.061,249,1789
38755,0.745,0.203,0.167,73,1001
38756,0.743,0.231,0.212,190,1997
38757,0.741,0.244,0.273,464,1065
38758,0.738,0.228,0.242,398,1030
38759,0.736,0.189,0.136,218,1462
38760,0.736,0.167,0.121,671,1853
38761,0.735,0.106,0.121,599,1114
38762,0.735,0.003,0.167,837,1031
38763,0.735,0.953,0.197,25,1016
38764,0.735,0.903,0.242,508,1597
38765,0.737,0.908,0.242,508,578
38766,0.738,0.911,0.227,232,607
38767,0.74,0.986,0.182,932,1837
38768,0.738,0.1,0.197,329,597
38769,0.737,0.069,0.197,191,1073
38770,0.737,0.0,0.182,557,1894
38771,0.737,0.017,0.182,132,188
38772,0.736,0.081,0.182,161,302
38773,0.735,0.064,0.197,743,1986
38774,0.735,0.075,0.212,170,738
38775,0.734,0.008,0.197,904,1339
38776,0.735,0.978,0.242,653,968
38777,0.734,0.053,0.258,312,1820
38778,0.733,0.083,0.273,323,649
38779,0.732,0.089,0.242,975,1292
38780,0.731,0.106,0.212,274,313
38781,0.729,0.156,0.227,153,1072
38782,0.728,0.189,0.197,403,1354
38783,0.726,0.225,0.136,364,876
38784,0.725,0.233,0.106,948,1847
38785,0.724,0.175,0.091,4,286
38786,0.724,0.15,0.091,2,1586
38787,0.723,0.153,0.091,115,682
38788,0.722,0.117,0.091,549,1704
38789,0.721,0.092,0.121,210,936
38790,0.721,0.961,0.136,224,1894
38791,0.722,0.997,0.152,525,710
38792,0.721,0.042,0.136,619,1114
38793,0.721,0.006,0.106,833,1364
38794,0.721,0.1,0.106,178,967
38795,0.721,0.169,0.106,706,783
38796,0.719,0.2,0.091,927,1405
38797,0.719,0.233,0.106,339,1135
38798,0.717,0.192,0.061,690,954
38799,0.718,0.983,0.106,496,677
38800,0.717,0.036,0.197,66,799
38801,0.717,0.058,0.212,543,1244
38802,0.716,0.069,0.152,572,1527
38803,0.716,0.108,0.091,568,1743
38804,0.715,0.153,0.121,19,394
38805,0.714,0.167,0.152,965,1222
38806,0.713,0.167,0.152,573,1732
38807,0.712,0.139,0.121,130,435
38808,0.711,0.153,0.091,979,1783
38809,0.711,0.278,0.061,154,793
38810,0.71,0.342,0.121,565,896
38811,0.709,0.353,0.167,785,1029
38812,0.708,0.367,0.167,748,1149
38813,0.706,0.375,0.167,361,1632
38814,0.705,0.367,0.197,84,205
38815,0.703,0.356,0.197,693,876
38816,0.702,0.328,0.182,698,1762
38817,0.701,0.308,0.182,808,949
38818,0.699,0.311,0.106,921,1876
38819,0.699,0.039,0.061,738,1413
38820,0.699,0.925,0.167,368,1663
38821,0.701,0.878,0.227,176,675
38822,0.702,0.933,0.197,315,1351
38823,0.702,0.042,0.197,173,287
38824,0.701,0.006,0.197,430,1635
38825,0.702,0.975,0.182,846,1393
38826,0.701,0.961,0.136,604,989
38827,0.702,0.889,0.121,805,844
38828,0.703,0.944,0.091,968,1704
38829,0.702,0.039,0.091,261,1776
38830,0.703,0.047,0.091,467,966
38831,0.702,0.044,0.061,990,1843
38832,0.702,0.961,0.03,243,1417
38833,0.702,0.875,0.03,24,1989
38834,0.703,0.906,0.03,60,1108
38835,0.702,0.772,0.03,813,1878
38836,0.703,0.642,0.045,193,1843
38837,0.703,0.517,0.061,254,1257
38838,0.703,0.519,0.091,938,1583
38839,0.704,0.458,0.076,986,1928
38840,0.703,0.336,0.045,376,1897
38841,0.702,0.825,0.03,476,1672
38842,0.703,0.739,0.106,562,1567
38843,0.705,0.658,0.106,881,1081
38844,0.705,0.556,0.076,787,1126
38845,0.705,0.55,0.03,374,1478
38846,0.705,0.75,0.03,188,1840
38847,0.705,0.719,0.015,316,1824
38848,0.706,0.744,0.076,238,769
38849,0.707,0.775,0.076,699,1836
38850,0.707,0.022,0.03,833,1587
38851,0.707,0.986,0.045,457,1979
38852,0.707,0.192,0.061,637,1861
38853,0.706,0.272,0.106,656,1256
38854,0.705,0.275,0.136,517,533
38855,0.703,0.25,0.242,522,1432
38856,0.701,0.236,0.273,564,1142
38857,0.699,0.239,0.242,854,1822
38858,0.696,0.253,0.242,679,1685
38859,0.694,0.264,0.212,535,1084
38860,0.692,0.272,0.212,492,1100
38861,0.69,0.286,0.212,694,1598
38862,0.689,0.297,0.212,161,952
38863,0.687,0.3,0.242,622,1084
38864,0.684,0.311,0.227,697,1897
38865,0.682,0.306,0.227,754,976
38866,0.68,0.275,0.258,905,1147
38867,0.678,0.244,0.242,667,1163
38868,0.676,0.203,0.197,575,839
38869,0.674,0.178,0.227,751,1595
38870,0.672,0.178,0.242,726,1185
38871,0.67,0.158,0.197,236,501
38872,0.669,0.156,0.182,651,1262
38873,0.667,0.15,0.152,507,919
38874,0.667,0.144,0.121,621,1162
38875,0.666,0.158,0.152,909,1067
38876,0.665,0.069,0.152,101,1751
38877,0.665,0.036,0.167,449,1922
38878,0.664,0.142,0.197,764,1591
38879,0.661,0.158,0.197,540,1019
38880,0.661,0.125,0.152,636,1182
38881,0.66,0.144,0.167,369,833
38882,0.658,0.15,0.121,635,1775
38883,0.658,0.186,0.091,93,1586
38884,0.657,0.256,0.121,695,1900
38885,0.656,0.286,0.121,869,1635
38886,0.655,0.308,0.121,939,1968
38887,0.653,0.3,0.152,711,898
38888,0.652,0.281,0.167,311,860
38889,0.65,0.267,0.136,514,1637
38890,0.649,0.319,0.106,68,779
38891,0.649,0.342,0.152,843,1858
38892,0.837,0.161,0.091,329,1514
38893,0.836,0.125,0.03,972,1606
38894,0.837,0.328,0.061,371,930
38895,0.835,0.311,0.121,844,932
38896,0.834,0.344,0.106,915,1302
38897,0.833,0.35,0.121,562,1327
38898,0.832,0.314,0.121,390,1082
38899,0.832,0.264,0.121,645,1509
38900,0.83,0.25,0.167,77,484
38901,0.828,0.264,0.136,867,1295
38902,0.827,0.294,0.121,802,941
38903,0.826,0.306,0.152,818,1137
38904,0.825,0.406,0.076,603,1672
38905,0.826,0.469,0.061,45,1517
38906,0.824,0.375,0.091,975,1942
38907,0.824,0.364,0.136,862,896
38908,0.822,0.347,0.167,337,1333
38909,0.821,0.394,0.121,432,560
38910,0.821,0.417,0.121,709,1349
38911,0.82,0.392,0.136,179,914
38912,0.82,0.331,0.182,908,1605
38913,0.817,0.286,0.152,937,1823
38914,0.816,0.214,0.152,561,765
38915,0.814,0.175,0.167,554,1706
38916,0.814,0.058,0.091,566,1216
38917,0.814,0.906,0.152,583,999
38918,0.815,0.9,0.212,113,369
38919,0.816,0.95,0.182,563,836
38920,0.816,0.031,0.167,999,1553
38921,0.815,0.086,0.258,319,1800
38922,0.814,0.061,0.288,304,1904
38923,0.814,0.061,0.288,858,1034
38924,0.812,0.097,0.288,187,729
38925,0.81,0.092,0.258,381,1181
38926,0.809,0.083,0.242,527,1595
38927,0.808,0.067,0.258,435,1531
38928,0.807,0.042,0.242,849,1494
38929,0.807,0.017,0.197,327,1314
38930,0.807,0.011,0.167,588,1667
38931,0.807,0.05,0.182,545,1799
38932,0.806,0.053,0.182,12,937
38933,0.806,0.031,0.182,393,948
38934,0.806,0.039,0.212,386,547
38935,0.805,0.072,0.227,7,1169
38936,0.804,0.111,0.273,315,1457
38937,0.802,0.133,0.303,177,1247
38938,0.799,0.142,0.303,984,1496
38939,0.797,0.153,0.318,729,881
38940,0.795,0.169,0.348,413,1943
38941,0.792,0.175,0.364,270,437
38942,0.788,0.172,0.379,619,1004
38943,0.785,0.161,0.379,64,1134
38944,0.782,0.147,0.348,318,1343
38945,0.78,0.133,0.318,708,1098
38946,0.778,0.122,0.288,157,1554
38947,0.776,0.119,0.258,611,1148
38948,0.774,0.114,0.258,31,641
38949,0.773,0.097,0.273,704,999
38950,0.772,0.992,0.227,174,1776
38951,0.774,0.989,0.152,780,823
38952,0.772,0.194,0.197,364,1385
38953,0.769,0.197,0.212,108,599
38954,0.768,0.175,0.212,225,540
38955,0.766,0.144,0.121,669,1095
38956,0.766,0.0,0.0,909,1278
38957,0.766,0.625,0.121,759,1480
38958,0.768,0.547,0.136,715,1882
38959,0.767,0.386,0.197,469,1155
38960,0.765,0.447,0.182,88,801
38961,0.766,0.569,0.197,268,1449
38962,0.771,0.614,0.136,870,1824
38963,0.773,0.625,0.136,594,945
38964,0.773,0.633,0.167,769,1809
38965,0.774,0.633,0.197,91,238
38966,0.775,0.578,0.167,750,1569
38967,0.776,0.536,0.182,803,1766
38968,0.776,0.5,0.212,180,1407
38969,0.776,0.492,0.242,999,1915
38970,0.776,0.5,0.227,881,1682
38971,0.776,0.533,0.182,331,1977
38972,0.776,0.564,0.121,9,619
38973,0.777,0.575,0.091,808,853
38974,0.777,0.642,0.136,13,1476
38975,0.779,0.678,0.242,677,1879
38976,0.781,0.642,0.212,93,1354
38977,0.782,0.514,0.136,503,973
38978,0.781,0.633,0.167,499,1290
38979,0.784,0.608,0.136,404,556
38980,0.783,0.5,0.121,186,1118
38981,0.784,0.664,0.197,592,1380
38982,0.786,0.656,0.182,794,1014
38983,0.787,0.597,0.167,228,1990
38984,0.788,0.547,0.167,653,1651
38985,0.788,0.461,0.152,200,854
38986,0.787,0.389,0.182,263,1880
38987,0.786,0.356,0.227,40,1822
38988,0.784,0.408,0.167,71,1873
38989,0.784,0.547,0.152,192,959
38990,0.785,0.608,0.182,86,192
38991,0.786,0.614,0.197,480,543
38992,0.787,0.558,0.197,475,1068
38993,0.787,0.508,0.197,59,1399
38994,0.787,0.586,0.182,646,1021
38995,0.789,0.617,0.212,644,1284
38996,0.79,0.575,0.212,189,1143
38997,0.791,0.589,0.212,630,1003
38998,0.792,0.553,0.152,34,1786
38999,0.792,0.55,0.121,438,969
39000,0.793,0.442,0.091,481,1895
39001,0.792,0.325,0.167,862,1246
39002,0.791,0.319,0.197,961,1552
39003,0.788,0.336,0.182,533,1810
39004,0.787,0.361,0.167,873,980
39005,0.786,0.394,0.167,826,1155
39006,0.786,0.375,0.167,791,883
39007,0.784,0.3,0.152,847,1934
39008,0.783,0.2,0.076,587,846
39009,0.782,0.075,0.045,235,1540
39010,0.782,0.8,0.03,738,1789
39011,0.783,0.625,0.106,273,1770
39012,0.784,0.578,0.167,825,945
39013,0.785,0.608,0.197,900,1571
39014,0.786,0.625,0.197,459,1401
39015,0.787,0.6,0.182,174,769
39016,0.788,0.575,0.212,825,1085
39017,0.789,0.533,0.212,812,1079
39018,0.789,0.547,0.197,89,385
39019,0.79,0.544,0.167,132,707
39020,0.79,0.456,0.091,96,1163
39021,0.789,0.314,0.076,899,1852
39022,0.788,0.469,0.061,101,1535
39023,0.789,0.575,0.167,327,1981
39024,0.79,0.597,0.288,85,363
39025,0.792,0.6,0.303,265,849
39026,0.793,0.594,0.152,355,1689
39027,0.794,0.783,0.091,160,662
39028,0.795,0.864,0.152,529,1203
39029,0.796,0.881,0.167,970,1427
