id,t,u,v,time_in,time_out
46441,0.765,0.25,0.242,685,1672
46442,0.763,0.258,0.212,837,853
46443,0.761,0.289,0.182,708,1024
46444,0.759,0.353,0.136,295,1522
46445,0.759,0.35,0.136,915,1352
46446,0.758,0.289,0.227,165,1308
46447,0.756,0.269,0.303,662,880
46448,0.752,0.256,0.379,335,1994
46449,0.748,0.244,0.273,61,1234
46450,0.747,0.219,0.061,643,1606
46451,0.747,0.45,0.03,99,1511
46452,0.747,0.65,0.091,788,1358
46453,0.748,0.7,0.242,488,686
46454,0.751,0.697,0.318,131,456
46455,0.754,0.703,0.364,116,602
46456,0.757,0.717,0.379,903,1364
46457,0.761,0.725,0.424,766,1390
46458,0.765,0.719,0.424,579,815
46459,0.769,0.717,0.424,461,1072
46460,0.774,0.719,0.379,501,1929
46461,0.776,0.728,0.379,104,1085
46462,0.781,0.736,0.439,652,721
46463,0.786,0.708,0.258,317,818
46464,0.786,0.575,0.167,559,1231
46465,0.786,0.475,0.227,568,1466
46466,0.786,0.478,0.197,146,861
46467,0.786,0.522,0.197,21,1387
46468,0.786,0.544,0.242,675,1895
46469,0.787,0.514,0.242,299,888
46470,0.786,0.447,0.212,838,1662
46471,0.786,0.528,0.121,721,1494
46472,0.786,0.661,0.061,704,1826
46473,0.786,0.811,0.045,82,601
46474,0.787,0.794,0.106,830,962
46475,0.789,0.833,0.061,846,1845
46476,0.789,0.069,0.061,627,1330
46477,0.788,0.142,0.136,961,1705
46478,0.786,0.144,0.167,25,107
46479,0.786,0.047,0.106,892,1480
46480,0.786,0.9,0.091,525,568
46481,0.787,0.969,0.091,307,1664
46482,0.786,0.983,0.136,77,1663
46483,0.787,0.903,0.167,745,927
46484,0.788,0.0,0.136,524,1459
46485,0.787,0.097,0.197,934,1928
46486,0.786,0.056,0.197,83,1475
46487,0.786,0.983,0.167,553,1262
46488,0.786,0.033,0.152,521,1399
46489,0.786,0.042,0.167,733,1723
46490,0.786,0.975,0.152,489,1166
46491,0.786,0.017,0.106,284,1201
46492,0.786,0.081,0.121,326,1854
46493,0.785,0.047,0.136,562,1247
46494,0.785,0.961,0.136,503,670
46495,0.785,0.0,0.121,976,1593
46496,0.785,0.039,0.136,745,1799
46497,0.785,0.986,0.136,536,1489
46498,0.785,0.983,0.106,183,1622
46499,0.785,0.119,0.152,350,621
46500,0.783,0.044,0.136,465,985
46501,0.785,0.947,0.136,2,1603
46502,0.784,0.067,0.136,568,1842
46503,0.783,0.108,0.136,885,1216
46504,0.782,0.078,0.121,500,1525
46505,0.782,0.067,0.091,729,757
46506,0.781,0.094,0.076,687,1265
46507,0.781,0.183,0.091,627,895
46508,0.78,0.194,0.106,786,1145
46509,0.78,0.197,0.152,552,1616
46510,0.778,0.217,0.182,108,431
46511,0.776,0.222,0.121,311,1068
46512,0.775,0.103,0.076,355,1594
46513,0.775,0.036,0.091,489,804
46514,0.774,0.167,0.121,98,1248
46515,0.774,0.25,0.045,984,1855
46516,0.774,0.5,0.015,871,1013
46517,0.774,0.311,0.121,74,879
46518,0.772,0.328,0.227,721,2000
46519,0.77,0.35,0.212,831,1203
46520,0.769,0.306,0.258,289,749
46521,0.766,0.275,0.197,103,1851
46522,0.765,0.2,0.152,166,388
46523,0.763,0.125,0.152,930,1183
46524,0.763,0.136,0.136,647,1807
46525,0.761,0.25,0.136,105,1944
46526,0.76,0.286,0.258,13,400
46527,0.757,0.281,0.227,211,1191
46528,0.756,0.3,0.076,407,537
46529,0.756,0.3,0.152,734,1344
46530,0.753,0.328,0.167,202,1578
46531,0.752,0.325,0.212,448,620
46532,0.75,0.314,0.182,635,833
46533,0.75,0.375,0.03,230,1534
46534,0.75,0.25,0.045,706,1942
46535,0.749,0.25,0.045,843,1780
46536,0.749,0.75,0.015,31,770
46537,0.75,0.25,0.0,965,1530
46538,0.75,0.2,0.076,923,1896
46539,0.748,0.925,0.106,359,1914
46540,0.75,0.856,0.242,404,1103
46541,0.752,0.875,0.136,752,1050
46542,0.752,0.817,0.091,229,1859
46543,0.755,0.792,0.167,832,1055
46544,0.756,0.819,0.136,148,247
46545,0.757,0.883,0.091,971,1916
46546,0.757,0.078,0.061,956,1528
46547,0.757,0.228,0.076,536,1589
46548,0.756,0.236,0.152,986,1770
46549,0.754,0.175,0.091,75,1653
46550,0.754,0.069,0.076,305,1975
46551,0.753,0.136,0.152,887,1944
46552,0.752,0.133,0.167,43,627
46553,0.752,0.089,0.091,322,1112
46554,0.751,0.914,0.091,461,1076
46555,0.752,0.994,0.121,475,1101
46556,0.752,0.108,0.136,892,1699
46557,0.751,0.186,0.091,671,1865
46558,0.749,0.769,0.121,23,197
46559,0.752,0.797,0.242,260,360
46560,0.754,0.908,0.182,792,1848
46561,0.755,0.922,0.182,212,1997
46562,0.756,0.889,0.167,397,1146
46563,0.756,0.953,0.121,863,1554
46564,0.756,0.014,0.152,879,932
46565,0.756,0.031,0.182,440,1115
46566,0.756,0.047,0.197,391,800
46567,0.755,0.047,0.197,195,450
46568,0.755,0.092,0.227,154,713
46569,0.753,0.15,0.273,791,1608
46570,0.75,0.186,0.333,822,1845
46571,0.747,0.197,0.348,781,1206
46572,0.744,0.194,0.333,302,416
46573,0.741,0.189,0.318,794,1551
46574,0.738,0.194,0.364,104,1737
46575,0.735,0.189,0.364,418,1746
46576,0.732,0.169,0.333,645,1910
46577,0.729,0.15,0.364,901,1765
46578,0.727,0.111,0.348,519,902
46579,0.725,0.058,0.318,71,501
46580,0.724,0.992,0.288,782,1389
46581,0.725,0.958,0.258,464,1428
46582,0.726,0.028,0.227,826,1096
46583,0.724,0.017,0.197,239,1250
46584,0.725,0.936,0.197,24,716
46585,0.726,0.958,0.167,767,871
46586,0.726,0.025,0.136,640,1521
46587,0.726,0.067,0.121,979,1217
46588,0.725,0.094,0.167,992,1310
46589,0.724,0.117,0.212,449,1559
46590,0.722,0.125,0.227,861,1504
46591,0.721,0.128,0.227,693,1189
46592,0.719,0.153,0.242,214,670
46593,0.717,0.153,0.258,745,1053
46594,0.715,0.083,0.212,480,951
46595,0.715,0.058,0.212,978,1603
46596,0.714,0.047,0.197,257,1468
46597,0.714,0.028,0.197,993,1384
46598,0.714,0.075,0.212,851,1205
46599,0.712,0.064,0.182,783,1247
46600,0.713,0.061,0.121,909,1773
46601,0.712,0.172,0.091,596,1696
46602,0.711,0.189,0.076,713,1376
46603,0.71,0.189,0.136,232,1902
46604,0.709,0.203,0.197,901,1015
46605,0.707,0.217,0.167,354,942
46606,0.705,0.211,0.061,317,1182
46607,0.706,0.728,0.03,245,1600
46608,0.706,0.364,0.061,790,1604
46609,0.705,0.342,0.152,181,1101
46610,0.703,0.364,0.136,631,1753
46611,0.703,0.344,0.136,882,896
46612,0.701,0.325,0.061,152,859
46613,0.702,0.8,0.015,633,1774
46614,0.701,0.75,0.015,841,1453
46615,0.702,0.125,0.015,665,1360
46616,0.702,0.125,0.045,141,587
46617,0.702,0.914,0.061,99,125
46618,0.703,0.839,0.091,65,132
46619,0.703,0.811,0.045,640,1148
46620,0.703,0.258,0.061,172,1737
46621,0.702,0.219,0.121,334,336
46622,0.701,0.158,0.106,901,1550
46623,0.701,0.125,0.076,47,1871
46624,0.7,0.175,0.106,549,1908
46625,0.698,0.117,0.091,786,1761
46626,0.699,0.931,0.076,36,1859
46627,0.699,0.025,0.076,724,1901
46628,0.698,0.011,0.061,883,1856
46629,0.699,0.819,0.061,889,1631
46630,0.7,0.922,0.061,782,1259
46631,0.7,0.025,0.106,417,1533
46632,0.7,0.05,0.167,198,490
46633,0.699,0.056,0.197,163,971
46634,0.698,0.05,0.212,587,1136
46635,0.697,0.075,0.197,675,1233
46636,0.696,0.117,0.197,762,1693
46637,0.695,0.108,0.152,754,846
46638,0.694,0.983,0.076,725,771
46639,0.695,0.164,0.045,826,950
46640,0.693,0.364,0.061,405,756
46641,0.694,0.594,0.167,178,1675
46642,0.696,0.614,0.258,903,1763
46643,0.697,0.631,0.288,863,1478
46644,0.7,0.625,0.212,671,843
46645,0.7,0.314,0.136,568,1826
46646,0.697,0.236,0.333,254,621
46647,0.693,0.225,0.409,706,724
46648,0.689,0.217,0.424,460,822
46649,0.686,0.214,0.424,694,1468
46650,0.681,0.214,0.424,692,1258
46651,0.678,0.2,0.409,269,1969
46652,0.674,0.167,0.333,13,591
46653,0.672,0.069,0.258,30,518
46654,0.672,0.989,0.318,502,1221
46655,0.672,0.992,0.348,770,1041
46656,0.672,0.989,0.348,288,1761
46657,0.673,0.969,0.348,393,716
46658,0.674,0.0,0.333,231,255
46659,0.673,0.992,0.303,376,601
46660,0.674,0.942,0.273,359,1538
46661,0.675,0.008,0.258,880,1167
46662,0.674,0.047,0.258,181,1367
46663,0.673,0.05,0.227,532,1569
46664,0.672,0.094,0.182,835,1069
46665,0.671,0.106,0.167,994,1588
46666,0.67,0.122,0.197,787,1683
46667,0.669,0.136,0.227,581,764
46668,0.667,0.139,0.242,579,768
46669,0.665,0.128,0.258,842,1119
46670,0.664,0.125,0.258,685,1367
46671,0.662,0.106,0.242,178,551
46672,0.661,0.086,0.227,541,1383
46673,0.66,0.083,0.227,757,1308
46674,0.659,0.083,0.227,118,244
46675,0.658,0.097,0.227,598,977
46676,0.657,0.089,0.227,300,955
46677,0.656,0.086,0.197,498,663
46678,0.655,0.097,0.197,201,1284
46679,0.654,0.081,0.182,561,647
46680,0.653,0.086,0.212,368,638
46681,0.652,0.083,0.212,963,1067
46682,0.651,0.075,0.182,25,956
46683,0.845,0.556,0.091,617,1631
46684,0.846,0.431,0.061,160,1561
46685,0.845,0.256,0.121,23,1674
46686,0.843,0.186,0.076,657,1419
46687,0.843,0.136,0.076,839,1364
46688,0.842,0.036,0.061,969,1883
46689,0.843,0.033,0.106,806,1701
46690,0.842,0.139,0.182,895,1200
46691,0.841,0.125,0.136,184,1813
46692,0.84,0.075,0.106,421,1267
46693,0.84,0.042,0.106,541,748
46694,0.84,0.956,0.121,421,867
46695,0.841,0.047,0.136,143,717
46696,0.839,0.089,0.152,261,503
46697,0.839,0.028,0.121,594,1219
46698,0.839,0.075,0.182,981,1570
46699,0.837,0.025,0.212,418,1328
46700,0.838,0.942,0.212,52,1446
46701,0.839,0.953,0.182,112,281
46702,0.839,0.919,0.182,350,1884
46703,0.841,0.931,0.197,971,1773
46704,0.841,0.989,0.197,63,1545
46705,0.841,0.008,0.227,713,1458
46706,0.841,0.044,0.242,118,199
46707,0.84,0.022,0.212,294,590
46708,0.84,0.031,0.197,125,1441
46709,0.839,0.103,0.212,612,813
46710,0.837,0.081,0.167,939,1167
46711,0.837,0.053,0.136,475,1654
46712,0.837,0.014,0.121,503,1836
46713,0.837,0.978,0.106,535,1796
46714,0.837,0.9,0.091,775,1782
46715,0.838,0.781,0.152,704,1364
46716,0.84,0.675,0.091,221,472
46717,0.84,0.533,0.106,399,1517
46718,0.84,0.55,0.121,289,1274
46719,0.841,0.519,0.091,564,1294
46720,0.841,0.428,0.106,260,1860
46721,0.84,0.461,0.136,277,1825
46722,0.84,0.406,0.152,247,522
46723,0.838,0.356,0.167,760,1799
46724,0.837,0.392,0.136,15,1505
46725,0.837,0.414,0.182,122,859
46726,0.836,0.464,0.182,739,968
46727,0.836,0.45,0.152,951,1495
46728,0.835,0.375,0.121,365,853
46729,0.834,0.4,0.091,47,584
46730,0.834,0.45,0.121,483,970
46731,0.834,0.375,0.136,311,588
46732,0.832,0.325,0.167,614,859
46733,0.832,0.414,0.091,18,1039
46734,0.832,0.344,0.106,833,1693
46735,0.83,0.286,0.167,279,1274
46736,0.828,0.3,0.136,429,609
46737,0.827,0.319,0.121,815,926
46738,0.827,0.3,0.121,851,1458
46739,0.825,0.269,0.167,996,1900
46740,0.823,0.253,0.182,868,1312
46741,0.822,0.231,0.152,425,914
46742,0.821,0.2,0.152,74,590
46743,0.819,0.175,0.167,856,1783
46744,0.818,0.178,0.182,592,1795
46745,0.816,0.203,0.242,459,1142
46746,0.814,0.217,0.273,620,1684
46747,0.811,0.217,0.288,510,1648
46748,0.808,0.211,0.288,880,1463
46749,0.806,0.2,0.273,356,1128
46750,0.804,0.183,0.273,869,960
46751,0.801,0.158,0.288,462,548
46752,0.799,0.122,0.273,364,854
46753,0.798,0.078,0.258,835,1166
46754,0.797,0.039,0.273,124,1229
46755,0.797,0.031,0.288,176,1987
46756,0.796,0.056,0.303,401,1702
46757,0.795,0.086,0.348,709,1917
46758,0.793,0.108,0.394,298,1767
46759,0.79,0.114,0.409,585,712
46760,0.787,0.108,0.409,311,1154
46761,0.785,0.1,0.379,732,968
46762,0.783,0.103,0.364,517,1461
46763,0.781,0.111,0.333,674,845
46764,0.779,0.114,0.318,552,745
46765,0.777,0.081,0.303,486,488
46766,0.776,0.075,0.303,8,1568
46767,0.774,0.069,0.288,695,771
46768,0.774,0.075,0.273,378,1454
46769,0.772,0.097,0.288,92,1111
46770,0.771,0.108,0.303,790,1919
46771,0.769,0.125,0.364,756,1549
46772,0.766,0.125,0.364,57,1292
46773,0.763,0.125,0.318,511,620
46774,0.762,0.142,0.288,538,1657
46775,0.759,0.125,0.197,23,1721
46776,0.759,0.067,0.121,66,698
46777,0.758,0.108,0.136,975,1510
46778,0.757,0.017,0.061,893,1475
46779,0.758,0.125,0.015,599,631
46780,0.76,0.3,0.03,988,1318
46781,0.758,0.3,0.106,520,1851
46782,0.757,0.3,0.106,50,1576
46783,0.756,0.219,0.03,444,1487
46784,0.757,0.767,0.106,129,1070
46785,0.758,0.436,0.076,79,789
46786,0.757,0.597,0.121,945,1159
46787,0.759,0.586,0.106,208,1481
46788,0.758,0.544,0.091,800,1204
46789,0.759,0.6,0.136,334,506
46790,0.76,0.539,0.136,76,894
46791,0.76,0.578,0.167,361,1674
46792,0.762,0.589,0.227,267,828
46793,0.763,0.564,0.242,995,1711
46794,0.764,0.533,0.227,802,954
46795,0.764,0.539,0.227,167,917
46796,0.765,0.536,0.197,292,355
46797,0.765,0.536,0.167,690,1177
46798,0.766,0.514,0.152,101,1704
46799,0.765,0.519,0.167,981,1836
46800,0.766,0.55,0.152,813,893
46801,0.766,0.525,0.106,950,1960
46802,0.767,0.6,0.121,599,1030
46803,0.768,0.425,0.106,323,1433
46804,0.765,0.4,0.121,420,1813
46805,0.766,0.533,0.106,649,940
46806,0.766,0.625,0.106,670,731
46807,0.768,0.725,0.167,982,1172
46808,0.769,0.714,0.121,36,1852
46809,0.769,0.625,0.121,156,390
46810,0.77,0.608,0.136,571,1571
46811,0.771,0.567,0.091,626,1947
46812,0.771,0.544,0.091,203,1471
46813,0.771,0.544,0.136,186,560
46814,0.771,0.611,0.167,724,1146
46815,0.773,0.672,0.167,941,1515
46816,0.774,0.742,0.197,590,1685
46817,0.777,0.775,0.152,418,588
46818,0.777,0.8,0.076,165,373
46819,0.779,0.0,0.015,249,1786
46820,0.778,0.214,0.121,951,1024
46821,0.776,0.189,0.076,362,1541
46822,0.776,0.761,0.045,222,1772
46823,0.777,0.328,0.076,823,885
46824,0.774,0.264,0.091,782,1569
46825,0.775,0.825,0.106,229,1877
46826,0.776,0.808,0.167,475,1956
46827,0.778,0.85,0.091,981,1352
46828,0.778,0.0,0.045,674,1256
46829,0.779,0.306,0.076,930,1172
46830,0.777,0.314,0.121,545,1747
46831,0.776,0.208,0.106,239,1251
46832,0.775,0.2,0.182,421,480
46833,0.773,0.258,0.258,701,1381
46834,0.77,0.306,0.303,890,1063
46835,0.768,0.356,0.227,998,1083
46836,0.767,0.361,0.182,88,1661
46837,0.765,0.297,0.227,255,1335
46838,0.763,0.281,0.227,266,615
46839,0.761,0.289,0.212,934,1824
46840,0.759,0.3,0.121,741,1447
46841,0.758,0.3,0.121,722,1708
46842,0.757,0.297,0.242,491,1234
46843,0.754,0.292,0.273,782,967
46844,0.752,0.25,0.318,14,1399
46845,0.748,0.206,0.242,770,1071
46846,0.748,0.075,0.121,658,1506
46847,0.747,0.058,0.121,33,670
46848,0.747,0.125,0.091,147,1953
46849,0.747,0.675,0.045,509,1564
46850,0.748,0.678,0.197,788,1388
46851,0.75,0.686,0.318,194,1771
46852,0.753,0.703,0.379,759,1556
46853,0.757,0.717,0.409,817,1895
46854,0.761,0.733,0.439,952,1922
46855,0.765,0.742,0.409,515,895
46856,0.769,0.733,0.409,943,1692
46857,0.773,0.719,0.394,319,736
46858,0.776,0.717,0.394,935,1664
46859,0.78,0.697,0.409,854,1206
46860,0.784,0.614,0.303,698,1048
46861,0.784,0.506,0.273,119,906
46862,0.784,0.508,0.273,234,338
46863,0.784,0.511,0.227,536,1541
46864,0.784,0.533,0.152,596,1058
46865,0.785,0.517,0.106,404,494
46866,0.784,0.572,0.106,641,686
46867,0.785,0.6,0.091,346,1746
46868,0.785,0.45,0.03,331,1080
46869,0.785,0.8,0.121,456,512
46870,0.787,0.858,0.152,161,529
46871,0.787,0.931,0.152,185,731
46872,0.788,0.914,0.121,262,1377
46873,0.788,0.125,0.015,462,1569
46874,0.788,0.5,0.045,852,1708
46875,0.789,0.286,0.061,306,826
46876,0.787,0.156,0.106,98,301
46877,0.787,0.069,0.106,57,221
46878,0.786,0.011,0.045,129,363
46879,0.787,0.789,0.061,140,668
46880,0.787,0.875,0.076,397,808
46881,0.788,0.853,0.106,808,1339
46882,0.789,0.972,0.061,259,1523
46883,0.788,0.061,0.121,293,1756
46884,0.788,0.031,0.197,76,735
46885,0.787,0.022,0.212,737,877
46886,0.787,0.058,0.167,537,1328
46887,0.786,0.083,0.121,464,1929
46888,0.786,0.0,0.091,296,1502
46889,0.786,0.064,0.076,122,1210
46890,0.786,0.067,0.091,949,1460
46891,0.786,0.006,0.121,603,1643
46892,0.786,0.986,0.136,128,476
46893,0.786,0.0,0.121,429,1892
46894,0.786,0.028,0.121,637,824
46895,0.786,0.033,0.106,537,1503
46896,0.786,0.0,0.076,457,971
46897,0.786,0.125,0.121,68,1652
46898,0.784,0.106,0.091,211,1636
46899,0.785,0.875,0.03,702,1482
46900,0.785,0.175,0.045,995,1888
46901,0.784,0.15,0.091,379,1404
46902,0.783,0.206,0.106,649,1356
46903,0.782,0.311,0.076,718,1814
46904,0.782,0.367,0.091,371,936
46905,0.781,0.342,0.106,180,767
46906,0.78,0.317,0.091,684,1464
46907,0.78,0.297,0.167,285,1901
46908,0.777,0.308,0.197,568,636
46909,0.776,0.314,0.091,558,1096
46910,0.775,0.886,0.061,525,1979
46911,0.777,0.0,0.121,502,1082
46912,0.774,0.167,0.121,555,1998
46913,0.774,0.125,0.015,773,1612
46914,0.774,0.261,0.152,657,873
46915,0.77,0.272,0.242,519,853
46916,0.769,0.297,0.167,822,1303
46917,0.768,0.278,0.197,282,1501
46918,0.765,0.25,0.136,393,872
46919,0.765,0.183,0.091,372,965
46920,0.764,0.142,0.106,641,1063
46921,0.764,0.186,0.167,252,1627
46922,0.762,0.239,0.227,769,857
46923,0.76,0.269,0.273,696,1265
46924,0.757,0.283,0.212,565,1280
46925,0.757,0.35,0.091,12,1312
46926,0.755,0.311,0.167,194,1164
46927,0.753,0.286,0.152,736,1864
46928,0.752,0.275,0.197,707,1868
46929,0.75,0.297,0.152,149,889
46930,0.75,0.55,0.03,186,1452
46931,0.75,0.25,0.015,354,1945
46932,0.749,0.075,0.045,714,1026
46933,0.749,0.95,0.076,2,508
46934,0.749,0.094,0.045,490,1473
46935,0.748,0.172,0.061,416,1378
46936,0.749,0.806,0.121,292,1875
46937,0.752,0.789,0.197,406,736
46938,0.752,0.864,0.061,839,1867
46939,0.752,0.844,0.076,704,1402
46940,0.754,0.783,0.212,899,1032
46941,0.756,0.797,0.182,764,1381
46942,0.757,0.822,0.152,698,763
46943,0.758,0.886,0.061,599,1438
46944,0.757,0.242,0.076,611,1028
46945,0.757,0.289,0.091,555,1136
46946,0.756,0.228,0.106,776,1738
46947,0.755,0.064,0.091,428,1397
46948,0.755,0.0,0.136,34,1772
46949,0.755,0.081,0.182,238,352
46950,0.753,0.136,0.212,544,1616
46951,0.752,0.089,0.136,126,1168
46952,0.752,0.925,0.121,849,1333
46953,0.753,0.972,0.076,55,1687
46954,0.752,0.15,0.136,132,553
46955,0.751,0.108,0.152,254,1799
46956,0.751,0.878,0.212,675,1716
46957,0.754,0.839,0.303,823,1324
46958,0.756,0.894,0.212,159,775
46959,0.756,0.942,0.182,814,1316
46960,0.757,0.928,0.167,400,1389
46961,0.758,0.947,0.167,514,908
46962,0.758,0.983,0.167,814,1246
46963,0.758,0.042,0.167,819,1472
46964,0.757,0.075,0.152,974,1674
46965,0.757,0.081,0.136,841,874
46966,0.756,0.153,0.167,156,1903
46967,0.755,0.203,0.258,815,1324
46968,0.751,0.225,0.333,371,1039
46969,0.748,0.231,0.333,202,1315
46970,0.745,0.231,0.318,359,718
46971,0.742,0.225,0.303,407,1817
46972,0.74,0.214,0.333,675,1557
46973,0.736,0.194,0.333,594,1300
46974,0.733,0.164,0.303,316,1514
46975,0.731,0.139,0.303,667,992
46976,0.729,0.089,0.318,76,860
46977,0.728,0.047,0.318,154,518
46978,0.727,0.008,0.303,807,1929
46979,0.728,0.986,0.273,654,885
46980,0.728,0.044,0.242,156,662
46981,0.727,0.025,0.227,62,440
46982,0.727,0.964,0.212,193,933
46983,0.728,0.997,0.152,948,1771
46984,0.727,0.064,0.121,816,1299
46985,0.727,0.044,0.121,6,360
46986,0.726,0.064,0.152,25,1188
46987,0.726,0.106,0.212,471,849
46988,0.724,0.108,0.242,54,803
46989,0.723,0.106,0.258,675,1084
46990,0.721,0.125,0.288,599,1482
46991,0.719,0.119,0.288,845,892
46992,0.717,0.05,0.227,553,886
46993,0.717,0.05,0.242,786,1535
46994,0.716,0.064,0.227,587,809
46995,0.716,0.036,0.182,228,467
46996,0.715,0.086,0.197,24,1104
46997,0.714,0.119,0.182,444,1192
46998,0.713,0.189,0.136,571,1994
46999,0.712,0.269,0.121,161,1375
47000,0.711,0.344,0.076,286,1099
47001,0.709,0.294,0.197,657,753
47002,0.707,0.264,0.152,296,1456
47003,0.706,0.153,0.061,663,1032
47004,0.706,0.039,0.03,290,355
47005,0.706,0.281,0.106,797,1799
47006,0.704,0.278,0.106,234,1471
47007,0.703,0.144,0.076,222,457
47008,0.702,0.111,0.121,537,1340
47009,0.702,0.025,0.121,777,1107
47010,0.702,0.978,0.136,401,1605
47011,0.702,0.0,0.136,462,1062
47012,0.703,0.006,0.106,555,1878
47013,0.702,0.056,0.091,621,1077
47014,0.702,0.961,0.061,379,735
47015,0.703,0.814,0.061,966,1043
47016,0.703,0.625,0.0,32,454
47017,0.703,0.2,0.03,770,1991
47018,0.702,0.075,0.106,713,1280
47019,0.702,0.089,0.167,810,1594
47020,0.7,0.119,0.136,677,820
47021,0.7,0.133,0.106,527,613
47022,0.699,0.092,0.106,482,1953
47023,0.699,0.942,0.091,128,633
47024,0.7,0.967,0.121,653,1577
47025,0.7,0.042,0.136,405,1825
47026,0.699,0.0,0.076,331,1530
47027,0.7,0.828,0.061,547,1030
47028,0.7,0.875,0.061,588,1553
47029,0.701,0.011,0.091,666,1136
47030,0.7,0.039,0.152,850,1487
47031,0.7,0.061,0.182,15,359
47032,0.699,0.108,0.197,733,1068
47033,0.698,0.142,0.197,393,1722
47034,0.696,0.131,0.167,371,424
47035,0.696,0.047,0.106,142,1972
47036,0.695,0.103,0.106,480,1416
47037,0.694,0.175,0.121,244,1763
47038,0.693,0.394,0.045,635,1513
47039,0.694,0.594,0.182,837,1986
47040,0.695,0.619,0.303,800,1212
47041,0.698,0.608,0.303,817,1427
47042,0.699,0.478,0.197,220,1260
47043,0.698,0.306,0.273,588,945
47044,0.695,0.25,0.364,85,285
47045,0.691,0.233,0.409,283,931
47046,0.687,0.231,0.409,867,915
47047,0.682,0.217,0.394,464,592
47048,0.679,0.178,0.364,704,1824
47049,0.676,0.119,0.333,830,1007
47050,0.674,0.025,0.303,789,873
47051,0.675,0.972,0.318,199,1273
47052,0.676,0.0,0.303,132,1656
47053,0.676,0.953,0.288,31,1065
47054,0.677,0.997,0.303,156,690
47055,0.676,0.011,0.318,103,1540
47056,0.676,0.969,0.288,22,1795
47057,0.677,0.019,0.227,240,1355
47058,0.676,0.103,0.212,108,1617
47059,0.675,0.172,0.167,944,1531
47060,0.674,0.25,0.167,118,605
47061,0.673,0.322,0.136,564,1734
47062,0.672,0.342,0.167,500,1209
47063,0.67,0.322,0.167,299,1453
47064,0.669,0.25,0.121,693,1969
47065,0.667,0.119,0.167,310,1009
47066,0.666,0.097,0.258,551,1870
47067,0.664,0.083,0.288,232,773
47068,0.663,0.083,0.273,943,1602
47069,0.662,0.106,0.227,269,1674
47070,0.661,0.125,0.197,662,1239
47071,0.659,0.139,0.182,10,1993
47072,0.658,0.125,0.167,446,1044
47073,0.657,0.117,0.167,561,733
47074,0.656,0.117,0.167,860,1613
47075,0.655,0.1,0.152,973,1141
47076,0.655,0.1,0.152,423,1112
47077,0.653,0.058,0.182,613,1035
47078,0.653,0.05,0.258,199,1420
47079,0.845,0.0,0.03,500,1767
47080,0.845,0.153,0.091,349,1625
47081,0.844,0.1,0.091,603,1180
47082,0.844,0.056,0.106,581,1032
47083,0.843,0.0,0.121,455,1415
47084,0.844,0.017,0.106,271,671
